,tweet,sentiment,tweet,location
121,A quick story about a shawty I knew named #Corona 💪🎶 The song is from my new project #TheBarantineZone out on all streaming platforms. #StoryTelling #HipHop #BarsIsBack #BeatsByBates #coronavirus #pandemic… https://t.co/0yriHtSFVq,0.14166666666666666,A quick story about a shawty I knew named #Corona 💪🎶 The song is from my new project #TheBarantineZone out on all streaming platforms. #StoryTelling #HipHop #BarsIsBack #BeatsByBates #coronavirus #pandemic… https://t.co/0yriHtSFVq,New York
122,"🔄 Today on janiefloreslive at 3:00pm on @880TheBiz we finish up our “PIVOT:POST-COVID19” Series and speak with fascinating leaders, entrepreneurs, innovators who are leading the economic recovery from different… https://t.co/BVndQTnjT6",-0.15,"🔄 Today on janiefloreslive at 3:00pm on @880TheBiz we finish up our “PIVOT:POST-COVID19” Series and speak with fascinating leaders, entrepreneurs, innovators who are leading the economic recovery from different… https://t.co/BVndQTnjT6",Florida
123,"Reminder

Coronavirus - covid-19

NOT ABOUT POLITICS

BLACK or WHITE  @Warrent9 #vuezmagazine #editorial #beauty #model #photooftheday #vuezmagazineny #style #nature #fun #capture #beautifulwomen #photooftheday… https://t.co/5xXlpkAFDH",0.25,"Reminder

Coronavirus - covid-19

NOT ABOUT POLITICS

BLACK or WHITE  @Warrent9 #vuezmagazine #editorial #beauty #model #photooftheday #vuezmagazineny #style #nature #fun #capture #beautifulwomen #photooftheday… https://t.co/5xXlpkAFDH",New York
124,"https://t.co/q1bIRBjDj8 Here's the latest news on COVID-19 in Central Texas for Thursday, June 11. If you have a news tip or question, email us at news@KUT.org . https://t.co/O8r4k85VU3 #atx #austin #all512",0.0,"https://t.co/q1bIRBjDj8 Here's the latest news on COVID-19 in Central Texas for Thursday, June 11. If you have a news tip or question, email us at news@KUT.org . https://t.co/O8r4k85VU3 #atx #austin #all512",Texas
125,1st base. #covid19 #staysafe #nyc #mta @ Jay Street–MetroTech https://t.co/642IgUKVi3,0.0,1st base. #covid19 #staysafe #nyc #mta @ Jay Street–MetroTech https://t.co/642IgUKVi3,New York
126,"COVID-19 RECOVER! Shampoo Style, Cut, Hydrate Steam Treatment 
#LipstickCurlsStudio #arlingtoncolorist #fortworthcolorist #dallascolorist #southlakeshorthairstylist #highlights #blonde #balyage #balyageblonde… https://t.co/phJJrtbRgZ",0.0,"COVID-19 RECOVER! Shampoo Style, Cut, Hydrate Steam Treatment 
#LipstickCurlsStudio #arlingtoncolorist #fortworthcolorist #dallascolorist #southlakeshorthairstylist #highlights #blonde #balyage #balyageblonde… https://t.co/phJJrtbRgZ",Texas
127,"Went to the Dr today. While many are experiencing Covid-15, I’m actually down 20lbs since March!!!! #covid15isthenewfreshman15 #askmehow #letsgrownutrition @ Paulsboro, New Jersey https://t.co/UlFayKZuJW",0.2348484848484849,"Went to the Dr today. While many are experiencing Covid-15, I’m actually down 20lbs since March!!!! #covid15isthenewfreshman15 #askmehow #letsgrownutrition @ Paulsboro, New Jersey https://t.co/UlFayKZuJW",New Jersey
128,"I have worked for ticketkingmn for almost 9 years, I love my coworkers, my bosses and what I do. I haven’t been working due to Covid and it’s been a really hard time for me not to see my work family daily. My… https://t.co/zqPCjtRO3w",0.3,"I have worked for ticketkingmn for almost 9 years, I love my coworkers, my bosses and what I do. I haven’t been working due to Covid and it’s been a really hard time for me not to see my work family daily. My… https://t.co/zqPCjtRO3w",Minnesota
129,😝👽🤡❤️ Serenity now! 1st grocery outing with my mami - post #covid19 #shelterinplace #quarantine #newnormal walmart @ Walmart Marietta - Chastain Meadows Pkwy https://t.co/ZjKenSKpDR,-0.3,😝👽🤡❤️ Serenity now! 1st grocery outing with my mami - post #covid19 #shelterinplace #quarantine #newnormal walmart @ Walmart Marietta - Chastain Meadows Pkwy https://t.co/ZjKenSKpDR,Georgia
130,"Fuck you Corona Virus, Covid-19 whatever the fuck you wanna call yourself this week. You ain’t getting into this fortress...we are too strong for that garbage. Okay on a serious note I was scared for a moment that I… https://t.co/0V09YdYqz7",0.0,"Fuck you Corona Virus, Covid-19 whatever the fuck you wanna call yourself this week. You ain’t getting into this fortress...we are too strong for that garbage. Okay on a serious note I was scared for a moment that I… https://t.co/0V09YdYqz7",Georgia
131,"Living that Covid life... @ Albuquerque, New Mexico https://t.co/XxhRmTD6rV",0.08552977693602692,"Living that Covid life... @ Albuquerque, New Mexico https://t.co/XxhRmTD6rV",New Mexico
132,"During this COVID-19 pandemic, much needed blood donations have decreased. To aid with collecting donations, Beverly Hospital is proud to be hosting a #blooddrive with the #AmericanRedCross on Tuesday, June 30, 2020 | 9am - 4pm. Help save a life: https://t.co/k0QfinMQaH https://t.co/0Z3zy2gvVc",0.020833333333333332,"During this COVID-19 pandemic, much needed blood donations have decreased. To aid with collecting donations, Beverly Hospital is proud to be hosting a #blooddrive with the #AmericanRedCross on Tuesday, June 30, 2020 | 9am - 4pm. Help save a life: https://t.co/k0QfinMQaH https://t.co/0Z3zy2gvVc",California
133,"My fav place outside Boston-deserted, quiet, such different energy during #covid19 ""New normal"" will bring many changes...an opportunity to create something amazing.  
  #beach #nantasketbeach #tranquility #deserted #socialdistancing #quarantinelife  #photography #minimalism https://t.co/LnxJI0OBsm",-0.6,"My fav place outside Boston-deserted, quiet, such different energy during #covid19 ""New normal"" will bring many changes...an opportunity to create something amazing.  
  #beach #nantasketbeach #tranquility #deserted #socialdistancing #quarantinelife  #photography #minimalism https://t.co/LnxJI0OBsm",Massachusetts
134,"No choice but to seek the highest vibration. ♾
👇
👇
👇
👇
Caught up with my bro mindtimisy_ for a bit recently. We talked about music I’m working on, the need for pop up parties in public in COVID 19 New York and… https://t.co/fCgtYfab7j",0.0,"No choice but to seek the highest vibration. ♾
👇
👇
👇
👇
Caught up with my bro mindtimisy_ for a bit recently. We talked about music I’m working on, the need for pop up parties in public in COVID 19 New York and… https://t.co/fCgtYfab7j",New York
135,"FriYay COVID Kicks: adidas NMD_R2s in Future Harvest and Core Black. Have a wonderful Friday and awesome weekend y’all! 👊🏻 @ Des Moines, Washington https://t.co/2wHyQkmu6n",-0.06818181818181818,"FriYay COVID Kicks: adidas NMD_R2s in Future Harvest and Core Black. Have a wonderful Friday and awesome weekend y’all! 👊🏻 @ Des Moines, Washington https://t.co/2wHyQkmu6n",Washington
136,there is a full COVID screening setup here @ Micro Center https://t.co/iSDtapFgQP,0.20000000000000004,there is a full COVID screening setup here @ Micro Center https://t.co/iSDtapFgQP,Missouri
137,"#medicallytailoredmeals packaged and ready for delivery to our clients in #alamedacounty and #sanfrancisco. 

#foodismedicine  #covid19 #POHat35 @ Project Open Hand https://t.co/uuy9ATDqZk",0.17329545454545456,"#medicallytailoredmeals packaged and ready for delivery to our clients in #alamedacounty and #sanfrancisco. 

#foodismedicine  #covid19 #POHat35 @ Project Open Hand https://t.co/uuy9ATDqZk",California
138,"One down, 249 more to go! 

Getting prepped for #hatsofftohampden this Saturday! It's the #hampdenfamilycenter 's 25th anniversary. Despite #covid19 the party will go on! Thanks to the ingenious organizers we'll… https://t.co/ag2R1WVfMx",0.04545454545454545,"One down, 249 more to go! 

Getting prepped for #hatsofftohampden this Saturday! It's the #hampdenfamilycenter 's 25th anniversary. Despite #covid19 the party will go on! Thanks to the ingenious organizers we'll… https://t.co/ag2R1WVfMx",Maryland
139,Day 89 in exile: My COVID-19 hair really brings out my eye. Should I brave a haircut or just let it roll? #socialdistancing #amiculus @ Northern Woods https://t.co/i27Blq8fpS,0.0,Day 89 in exile: My COVID-19 hair really brings out my eye. Should I brave a haircut or just let it roll? #socialdistancing #amiculus @ Northern Woods https://t.co/i27Blq8fpS,Ohio
140,"Remember when all my posts were just like this? 

I recently went from being the “always so positive guy” to “HEY - I believe in protesting during a pandemic because Black people are dying and we need to talk about… https://t.co/aHPGlEkK7y",0.5,"Remember when all my posts were just like this? 

I recently went from being the “always so positive guy” to “HEY - I believe in protesting during a pandemic because Black people are dying and we need to talk about… https://t.co/aHPGlEkK7y",Illinois
141,Even during an #pandemic this is Still my happy Place!! #ConeyIsland #Brooklyn #NewYorkCity #NYC @ Coney Island USA https://t.co/keOErDlB6l,0.5416666666666666,Even during an #pandemic this is Still my happy Place!! #ConeyIsland #Brooklyn #NewYorkCity #NYC @ Coney Island USA https://t.co/keOErDlB6l,New York
142,"thank GOD for hairstylist_jordanrogers — if it wasn’t for her, i would’ve had my corona roots for WAY too long 🥳 @ Defi Salon and Spa https://t.co/EFLVhNdtop",0.2125,"thank GOD for hairstylist_jordanrogers — if it wasn’t for her, i would’ve had my corona roots for WAY too long 🥳 @ Defi Salon and Spa https://t.co/EFLVhNdtop",North Carolina
143,"My fav place outside Boston-deserted, quiet, such different energy during #covid19 ""New normal"" will bring many changes...an opportunity to create something amazing.  
  #beach #nantasketbeach #tranquility #deserted #socialdistancing #quarantinelife  #photography #minimalism https://t.co/6VmyMh8hAY",0.125,"My fav place outside Boston-deserted, quiet, such different energy during #covid19 ""New normal"" will bring many changes...an opportunity to create something amazing.  
  #beach #nantasketbeach #tranquility #deserted #socialdistancing #quarantinelife  #photography #minimalism https://t.co/6VmyMh8hAY",Massachusetts
144,"Looking to sell??? Let's sell your home today, the market is on 🔥🔥🔥🔥!!!

“As buyers return to the market as the country rebounds from the pandemic, a limited inventory of homes for sale could fuel bidding wars and… https://t.co/r5dkYGgc3B",0.3802517361111111,"Looking to sell??? Let's sell your home today, the market is on 🔥🔥🔥🔥!!!

“As buyers return to the market as the country rebounds from the pandemic, a limited inventory of homes for sale could fuel bidding wars and… https://t.co/r5dkYGgc3B",California
145,"PUT 25 😷 IN THE COMMENTS &amp; I DROP IT!
.
.
.
.

#echoisthename #rap #rapper #hiphop #music #emcee #lyrics #bars #dominican #washingtonheights #echo #losangeles #newyorkcity #viral #coronavirus #fuckthepolice… https://t.co/X64AQsQ9aQ",0.5,"PUT 25 😷 IN THE COMMENTS &amp; I DROP IT!
.
.
.
.

#echoisthename #rap #rapper #hiphop #music #emcee #lyrics #bars #dominican #washingtonheights #echo #losangeles #newyorkcity #viral #coronavirus #fuckthepolice… https://t.co/X64AQsQ9aQ",California
146,This is the only Corona here !!! #Wuhan2020 @ Conquest Surf Fishing Beach https://t.co/nXyt12E169,0.0,This is the only Corona here !!! #Wuhan2020 @ Conquest Surf Fishing Beach https://t.co/nXyt12E169,Delaware
147,I like to walk in the forest. But only with my peoples #doglife #doglifestyle #doghugs #dogstagram #dogs #dog #countryside #countrydog #quarantine #coronavirusquarantine #coronavirus #ilovemydog #pets #petstagram… https://t.co/NGX0TVMrp4,-0.05,I like to walk in the forest. But only with my peoples #doglife #doglifestyle #doghugs #dogstagram #dogs #dog #countryside #countrydog #quarantine #coronavirusquarantine #coronavirus #ilovemydog #pets #petstagram… https://t.co/NGX0TVMrp4,New York
148,Did a little COVId update to my patio dining set!  I love it!  #pandemic #pandemicprojects #makingthemove #gettingthingsdone @coolauntT @GaryDHammond #mexicantile #shadesofblue @ Château De Hammond https://t.co/KKbn11HQFP,-0.025,Did a little COVId update to my patio dining set!  I love it!  #pandemic #pandemicprojects #makingthemove #gettingthingsdone @coolauntT @GaryDHammond #mexicantile #shadesofblue @ Château De Hammond https://t.co/KKbn11HQFP,Oklahoma
149,"Tamarack Resort wants to help couples who had to cancel their weddings because of COVID-19

https://t.co/zAol3ZCOqm",0.0,"Tamarack Resort wants to help couples who had to cancel their weddings because of COVID-19

https://t.co/zAol3ZCOqm",Idaho
150,"last day of school present. #bobafett #starwars #blackseries #lastdayofschool #weallneedmasks #covid19 @ Clifton Park, New York https://t.co/MxusyMshh8",-0.2,"last day of school present. #bobafett #starwars #blackseries #lastdayofschool #weallneedmasks #covid19 @ Clifton Park, New York https://t.co/MxusyMshh8",New York
151,"Boston at noon on Friday, June 12th, in Pandemic Time. @ Boston, Massachusetts https://t.co/RKh1CfJiHS",0.3,"Boston at noon on Friday, June 12th, in Pandemic Time. @ Boston, Massachusetts https://t.co/RKh1CfJiHS",Massachusetts
152,"COVID Cooking: Breakfast edition (Now with an unintentional holiday color scheme)!
Ham and cheese pastry squares from Trader Joe’s (they taste almost exactly like the ones from Starbucks) and a homemade iced earl… https://t.co/e4c9L56g5D",0.2871428571428571,"COVID Cooking: Breakfast edition (Now with an unintentional holiday color scheme)!
Ham and cheese pastry squares from Trader Joe’s (they taste almost exactly like the ones from Starbucks) and a homemade iced earl… https://t.co/e4c9L56g5D",California
153,"https://t.co/q1bIRBjDj8 Here's the latest news on COVID-19 in the Austin area for Friday, June 12. If you have a news tip or question, email us at news@KUT.org . https://t.co/9CzqdGO23R #atx #austin #all512",0.2,"https://t.co/q1bIRBjDj8 Here's the latest news on COVID-19 in the Austin area for Friday, June 12. If you have a news tip or question, email us at news@KUT.org . https://t.co/9CzqdGO23R #atx #austin #all512",Texas
154,Gallatin County adds 6 more COVID-19 cases https://t.co/UwLTEF0FX9,0.0,Gallatin County adds 6 more COVID-19 cases https://t.co/UwLTEF0FX9,Montana
155,This. Guy. https://t.co/qsIrsgpLOR,0.25,This. Guy. https://t.co/qsIrsgpLOR,Maryland
156,major checkpoints for workplace operations for the return post #covid - new blog post! #workplacedesign #workplaceexperience #workplacestrategy #podcast #blog  https://t.co/kyI8kbGi1X,0.5,major checkpoints for workplace operations for the return post #covid - new blog post! #workplacedesign #workplaceexperience #workplacestrategy #podcast #blog  https://t.co/kyI8kbGi1X,New York
157,Many of you probably know I have to get blood drawn every month for my thyroid condition which has not been fun during a pandemic but I really loved this moment today while waiting in the hospital in my new town when… https://t.co/Qmjqo0DRhR,0.0,Many of you probably know I have to get blood drawn every month for my thyroid condition which has not been fun during a pandemic but I really loved this moment today while waiting in the hospital in my new town when… https://t.co/Qmjqo0DRhR,Massachusetts
158,Today our friends from the Jain Center dropped off #PPE and #handsanitizer for our officers.   Our #community continues to show us support during the pandemic.  #franklinpd #franklinpolice #washyourhands #covid_19 @… https://t.co/Rx9FbqagmF,0.11647727272727272,Today our friends from the Jain Center dropped off #PPE and #handsanitizer for our officers.   Our #community continues to show us support during the pandemic.  #franklinpd #franklinpolice #washyourhands #covid_19 @… https://t.co/Rx9FbqagmF,New Jersey
159,Friday is a fine day for a deposition... troubleshooting in the age of covid with zoom 😂😂 #happyfriday #UnitedLawCenter #personalinjury #attorney #wrongfulforeclosure #legalissues #attorneylife #needalawyer #AskSteve… https://t.co/LPYiCSKykF,0.08208333333333334,Friday is a fine day for a deposition... troubleshooting in the age of covid with zoom 😂😂 #happyfriday #UnitedLawCenter #personalinjury #attorney #wrongfulforeclosure #legalissues #attorneylife #needalawyer #AskSteve… https://t.co/LPYiCSKykF,California
160,The Covid-19 Economic Slump Is Closing Down Coal Plants https://t.co/flAPdElhoI #science,0.0,The Covid-19 Economic Slump Is Closing Down Coal Plants https://t.co/flAPdElhoI #science,California
161,#socialdistancing #facemasks and a #lobsterroll 🦞 what else can you ask for on this beautiful june day?? #weareopen to ME NH &amp; VT residents. Everyone else is welcome in july with verbal confirmation of negative covid… https://t.co/gF5CbMeYuW,0.40909090909090906,#socialdistancing #facemasks and a #lobsterroll 🦞 what else can you ask for on this beautiful june day?? #weareopen to ME NH &amp; VT residents. Everyone else is welcome in july with verbal confirmation of negative covid… https://t.co/gF5CbMeYuW,Maine
162,"Here’s a good story... OH happiest of day for this couple!! ❤️😁

Katie and Chris were set to be wed and have the wedding of their dreams with all their family friends and loved ones... However as we all know COVID19… https://t.co/Plt4gtR6rC",0.225,"Here’s a good story... OH happiest of day for this couple!! ❤️😁

Katie and Chris were set to be wed and have the wedding of their dreams with all their family friends and loved ones... However as we all know COVID19… https://t.co/Plt4gtR6rC",Texas
163,Pandemic pastime #apartmentgardening Inspired by badtz281 basil and tomato @ Lower East Side https://t.co/mq9pdsFDor,-0.1,Pandemic pastime #apartmentgardening Inspired by badtz281 basil and tomato @ Lower East Side https://t.co/mq9pdsFDor,New York
164,From our SS20 lookbook shot pre pandemic. We had to scrap our whole spring summer plan when Covid hit buuuut we are shooting Summer 2020 today and thankfully this top still made the cut ! We’ve been so sad not to be… https://t.co/jI57HQIcUI,0.0,From our SS20 lookbook shot pre pandemic. We had to scrap our whole spring summer plan when Covid hit buuuut we are shooting Summer 2020 today and thankfully this top still made the cut ! We’ve been so sad not to be… https://t.co/jI57HQIcUI,California
165,"🌞Operation Covid-19 garment relief by @atgnewyork 🌞 @ Brooklyn, New York https://t.co/LAeufBkP4C",1.0,"🌞Operation Covid-19 garment relief by @atgnewyork 🌞 @ Brooklyn, New York https://t.co/LAeufBkP4C",New York
166,Covid Combover pic #4 @ Inbound BrewCo https://t.co/s8wSol5iqR,0.85,Covid Combover pic #4 @ Inbound BrewCo https://t.co/s8wSol5iqR,Minnesota
167,"https://t.co/90R9TekV26 @ New Orleans, Louisiana https://t.co/v5TqCmtAXo",0.175,"https://t.co/90R9TekV26 @ New Orleans, Louisiana https://t.co/v5TqCmtAXo",Louisiana
168,"My world, hoping this is a very short lived series (a bit surprising how many #abandoned #masks I’ve seen). #mask #coronavirus #covid #covid19 #sequester #coronaviruspandemic at 69th between 2nd &amp;&amp; 3rd. This one has… https://t.co/5sgf0MrR65",0.13636363636363635,"My world, hoping this is a very short lived series (a bit surprising how many #abandoned #masks I’ve seen). #mask #coronavirus #covid #covid19 #sequester #coronaviruspandemic at 69th between 2nd &amp;&amp; 3rd. This one has… https://t.co/5sgf0MrR65",New York
169,"Watch on demand now the June 12 meeting of the Durham #COVID19 Recovery &amp; Renewal Task Force, which is advising @MayorSchewel and @DurhamCounty Chair @JacobsforDurham on how to safely &amp; successfully re-open Durham: https://t.co/WOP7LSfz9R https://t.co/pug11c2h6n",0.05,"Watch on demand now the June 12 meeting of the Durham #COVID19 Recovery &amp; Renewal Task Force, which is advising @MayorSchewel and @DurhamCounty Chair @JacobsforDurham on how to safely &amp; successfully re-open Durham: https://t.co/WOP7LSfz9R https://t.co/pug11c2h6n",North Carolina
170,Each week during this pandemic I have given @dub_fitness a different physical challenge in efforts to keep spirits high and fitness intact. This last 7-day challenge was ‘donation miles’. For every 1 mile the members… https://t.co/vIeWZ5Y4ZR,0.0,Each week during this pandemic I have given @dub_fitness a different physical challenge in efforts to keep spirits high and fitness intact. This last 7-day challenge was ‘donation miles’. For every 1 mile the members… https://t.co/vIeWZ5Y4ZR,Pennsylvania
171,"Today.....🙌🏾💜💘👏🏾

How I wish I Could Do This Everyday!!!

Today I wasnt as bothered about Covid as I usually am....although baby girl stayed in the car and looked from her seat......

Today Was about #Helping… https://t.co/lW7SnBPUP7",0.13636363636363635,"Today.....🙌🏾💜💘👏🏾

How I wish I Could Do This Everyday!!!

Today I wasnt as bothered about Covid as I usually am....although baby girl stayed in the car and looked from her seat......

Today Was about #Helping… https://t.co/lW7SnBPUP7",Georgia
172,"https://t.co/q1bIRBjDj8 Here's the latest news on COVID-19 in Central Texas for Thursday, June 11. If you have a news tip or question, email us at news@KUT.org . https://t.co/qsAzrRDiRI #atx #austin #all512",0.24,"https://t.co/q1bIRBjDj8 Here's the latest news on COVID-19 in Central Texas for Thursday, June 11. If you have a news tip or question, email us at news@KUT.org . https://t.co/qsAzrRDiRI #atx #austin #all512",Texas
173,"#kmackcomedy #quarantinelife #coronavirus @ Wilmington, Delaware https://t.co/yuI0t6DUiT",0.0,"#kmackcomedy #quarantinelife #coronavirus @ Wilmington, Delaware https://t.co/yuI0t6DUiT",Delaware
174,"👨‍🎨 #favoriteartistfriday 👨‍🎨 ⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
👨🏽‍🎨: rgbillustration ⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
From my pre-pandemic drink and draw posing at rebarchelsea . Can’t wait till I can do it again!
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#liveposing… https://t.co/9N6dOQ9Q2k",0.0,"👨‍🎨 #favoriteartistfriday 👨‍🎨 ⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
👨🏽‍🎨: rgbillustration ⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
From my pre-pandemic drink and draw posing at rebarchelsea . Can’t wait till I can do it again!
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#liveposing… https://t.co/9N6dOQ9Q2k",New York
175,"As COVID-19 cases jump at alarming rate in Northwest Arkansas, it's good to know we have folks like Dr. Gary Berner, medical director at Community Clinic “We’ve all jumped in,” said Berner. “We had a mumps outbreak a… https://t.co/eTm36fBRKU",0.3,"As COVID-19 cases jump at alarming rate in Northwest Arkansas, it's good to know we have folks like Dr. Gary Berner, medical director at Community Clinic “We’ve all jumped in,” said Berner. “We had a mumps outbreak a… https://t.co/eTm36fBRKU",Arkansas
176,"COVID-19 Inequities, is Universal Basic Income the Answer?  https://t.co/XLnFboC5Ta",0.5583333333333333,"COVID-19 Inequities, is Universal Basic Income the Answer?  https://t.co/XLnFboC5Ta",District of Columbia
177,"Today.....🙌🏾💜💘👏🏾

How I wish I Could Do This Everyday!!!

Today I wasnt as bothered about Covid as I usually am....although baby girl stayed in the car and looked from her seat......

Today Was about #Helping… https://t.co/lsepvOMjk3",0.31666666666666665,"Today.....🙌🏾💜💘👏🏾

How I wish I Could Do This Everyday!!!

Today I wasnt as bothered about Covid as I usually am....although baby girl stayed in the car and looked from her seat......

Today Was about #Helping… https://t.co/lsepvOMjk3",Georgia
178,"Just caught  angelakhabeb on ABC News, Holy Trinity ELCA, Minneapolis, sharing the work of her congregation during this pandemic we are facing in this nation. @ Roseland https://t.co/UIaxJdJdaY",-0.025000000000000005,"Just caught  angelakhabeb on ABC News, Holy Trinity ELCA, Minneapolis, sharing the work of her congregation during this pandemic we are facing in this nation. @ Roseland https://t.co/UIaxJdJdaY",Illinois
179,"😯 #taxes #irs #irsproblems #covid19 @ WesTax, Inc https://t.co/f5XWIY4NNH",0.25,"😯 #taxes #irs #irsproblems #covid19 @ WesTax, Inc https://t.co/f5XWIY4NNH",Florida
180,"Another morning with the guys getting food out to those who need it. New COVID-19 cases are on the decline but the economic situation is still going on. Look out for one another. @ Bronx, New York https://t.co/p8p19amzvn",0.0,"Another morning with the guys getting food out to those who need it. New COVID-19 cases are on the decline but the economic situation is still going on. Look out for one another. @ Bronx, New York https://t.co/p8p19amzvn",New York
181,"RECENTLY SOLD! 3325 Folsom, Boulder - Congrats to my awesome teammate, Chad! We persevered thru Covid chaos. Moving on!! 👊💪🏡🤟 #justsold #realestate #homeownership #sellersagent #crs #realtor #realtorlife… https://t.co/AN9l06YaZ6",0.0,"RECENTLY SOLD! 3325 Folsom, Boulder - Congrats to my awesome teammate, Chad! We persevered thru Covid chaos. Moving on!! 👊💪🏡🤟 #justsold #realestate #homeownership #sellersagent #crs #realtor #realtorlife… https://t.co/AN9l06YaZ6",Colorado
182,Models of selfless leadership in the midst of a pandemic. Gonna miss them terribly. #chiefresidents @bmcimres @ Boston Medical Center https://t.co/N1PPH0ZB8w,0.0,Models of selfless leadership in the midst of a pandemic. Gonna miss them terribly. #chiefresidents @bmcimres @ Boston Medical Center https://t.co/N1PPH0ZB8w,Massachusetts
183,"We’re extending our hours to help make sure y’all have time to have a pint with us! Given the rising number of COVID-19 cases in Greenville County alone, we still do not feel comfortable opening the inside of our… https://t.co/F3t172h0fs",0.2,"We’re extending our hours to help make sure y’all have time to have a pint with us! Given the rising number of COVID-19 cases in Greenville County alone, we still do not feel comfortable opening the inside of our… https://t.co/F3t172h0fs",South Carolina
184,Happy Friday!! I hope that everyone is staying safe and healthy. It is so easy to become exhausted and oversaturated by the current social climate and COVID-19. Staying positive and optimistic for change has kept me… https://t.co/cupiTVdUq3,-0.3203125,Happy Friday!! I hope that everyone is staying safe and healthy. It is so easy to become exhausted and oversaturated by the current social climate and COVID-19. Staying positive and optimistic for change has kept me… https://t.co/cupiTVdUq3,Virginia
185,"As I get ready for work today, I just had to take this pic of Lupinus 'Manhattan Lights'.
It always makes me think of New York.
I know so many Oregonian's (and Nationally) want to believe Covid-19 is over...thus the… https://t.co/iYIZhzdtqA",0.4666666666666666,"As I get ready for work today, I just had to take this pic of Lupinus 'Manhattan Lights'.
It always makes me think of New York.
I know so many Oregonian's (and Nationally) want to believe Covid-19 is over...thus the… https://t.co/iYIZhzdtqA",Oregon
186,Today is the day SHANIA would have “originally graduated” from middle school but due to the Covid-19 instead she had a virtual graduation &amp; and quarantine style grad drive thru ￼on… https://t.co/nLe7DdsbJV,0.10000000000000002,Today is the day SHANIA would have “originally graduated” from middle school but due to the Covid-19 instead she had a virtual graduation &amp; and quarantine style grad drive thru ￼on… https://t.co/nLe7DdsbJV,California
187,"Hey friends between Moes closing, finding a new job and covid 19 if you were ever going to refer a friend or loved one to me for a cut ( or get one yourself) now is the time because I will need them. I do take… https://t.co/9AzX5mZOQH",0.0,"Hey friends between Moes closing, finding a new job and covid 19 if you were ever going to refer a friend or loved one to me for a cut ( or get one yourself) now is the time because I will need them. I do take… https://t.co/9AzX5mZOQH",Washington
188,Big shoutout to the entire crew at freestylehops for figuring out how to get us samples of their lovely hops during a world wide pandemic. Their dedication will help ensure that Cellarmaker continues to make the… https://t.co/5mAD89PFkY,0.15757575757575756,Big shoutout to the entire crew at freestylehops for figuring out how to get us samples of their lovely hops during a world wide pandemic. Their dedication will help ensure that Cellarmaker continues to make the… https://t.co/5mAD89PFkY,California
189,The Vestess Top from Acusling Clothes💋🛋🌻. I got all dressed 👠up to go nowhere! 🎲🎲 It is not safe enough for me to go out with the riots🦹🏻‍♀️ going on and the rise🕊 in COVID-19 with people🌷🐇 becoming careless with… https://t.co/fc0KJS5lnG,0.5,The Vestess Top from Acusling Clothes💋🛋🌻. I got all dressed 👠up to go nowhere! 🎲🎲 It is not safe enough for me to go out with the riots🦹🏻‍♀️ going on and the rise🕊 in COVID-19 with people🌷🐇 becoming careless with… https://t.co/fc0KJS5lnG,California
190,#RP• @teamdjpoppa Tonight is the night! Attention all 2020 #FDHS grads and students everywhere! Join us for the FDHS Virtual High School Prom hosted by Douglass Alumnus #DJPoppa! While COVID-19 may have cancelled… https://t.co/1aS5tBtqxK,-0.3666666666666667,#RP• @teamdjpoppa Tonight is the night! Attention all 2020 #FDHS grads and students everywhere! Join us for the FDHS Virtual High School Prom hosted by Douglass Alumnus #DJPoppa! While COVID-19 may have cancelled… https://t.co/1aS5tBtqxK,Louisiana
191,Current COVID-19 lunch situation. #bottomdeskdrawer @poptarts411 jacklinksjerky #publichealth #longweek #arewethereyet @ Outagamie County Public Health Division https://t.co/h0qzrj75xk,0.0,Current COVID-19 lunch situation. #bottomdeskdrawer @poptarts411 jacklinksjerky #publichealth #longweek #arewethereyet @ Outagamie County Public Health Division https://t.co/h0qzrj75xk,Wisconsin
192,Owen Groves argues that the Covid-19 pandemic offers a unique opportunity for economic change to address persisting inequalities in the UK https://t.co/EvoGngTKsr,0.0,Owen Groves argues that the Covid-19 pandemic offers a unique opportunity for economic change to address persisting inequalities in the UK https://t.co/EvoGngTKsr,New York
193,"NKF Advocacy

@NKF_Advocacy

We are educating federal &amp; state lawmakers about the impact of #COVID19 and health disparities on the #kidney community. Watch and share our presentations with your legislators - and… https://t.co/MHTdyuPOy3",0.2787878787878788,"NKF Advocacy

@NKF_Advocacy

We are educating federal &amp; state lawmakers about the impact of #COVID19 and health disparities on the #kidney community. Watch and share our presentations with your legislators - and… https://t.co/MHTdyuPOy3",Indiana
194,another batch of  pandemic Lucha Libre masks in stock 14.99 each @ Rock Fantasy https://t.co/6KMLQ6HyZB,0.0,another batch of  pandemic Lucha Libre masks in stock 14.99 each @ Rock Fantasy https://t.co/6KMLQ6HyZB,New York
