,tweet,sentiment,tweet,location
71,Happy Easter from the Amicone’s! Knowing I get to be with these guys forever makes it much easier to be away from them during all this corona madness. Still miss and love you guys!… https://t.co/hmqgWRCpmy,-0.06666666666666668,Happy Easter from the Amicone’s! Knowing I get to be with these guys forever makes it much easier to be away from them during all this corona madness. Still miss and love you guys!… https://t.co/hmqgWRCpmy,Florida
72,"Happy Easter 🐣 @ Corona, California https://t.co/5XItzvJMea",0.6083333333333333,"Happy Easter 🐣 @ Corona, California https://t.co/5XItzvJMea",California
73,"EASTER SUNDAY CORONA 2020 !
THANK GOD FOR BLESSING ME TO BE ABLE TO COOK AND PROVIDE A MEAL FOR MY FAMILY amaeya4 WE DID IT!! 😍❣ @ Morada, California https://t.co/Wf7pQzfYQk",0.8,"EASTER SUNDAY CORONA 2020 !
THANK GOD FOR BLESSING ME TO BE ABLE TO COOK AND PROVIDE A MEAL FOR MY FAMILY amaeya4 WE DID IT!! 😍❣ @ Morada, California https://t.co/Wf7pQzfYQk",California
74,"Fighting COVID 19, Happy Easter 🐰🐇 @ Corona, California https://t.co/D412M2zPt6",0.78125,"Fighting COVID 19, Happy Easter 🐰🐇 @ Corona, California https://t.co/D412M2zPt6",California
75,"I'm enjoying the new found time to go through the archives and work on images.  Lots of never before seen images, like this one from traditiongolfclub.  I'm going to name this new assorted collection, the ""Corona… https://t.co/6vvvM04k5n",0.8,"I'm enjoying the new found time to go through the archives and work on images.  Lots of never before seen images, like this one from traditiongolfclub.  I'm going to name this new assorted collection, the ""Corona… https://t.co/6vvvM04k5n",California
76,"Glazed Easter ham, baby carrots, roasted asparagus with Parmesan. @ Corona, California https://t.co/K9IFP4Q4wq",0.2575757575757576,"Glazed Easter ham, baby carrots, roasted asparagus with Parmesan. @ Corona, California https://t.co/K9IFP4Q4wq",California
77,"Potato latkes topped with homemade applesauce.
.
.
.
.
#latkas #potato #applesauce #homecooking #easterdinner #easter #food @ Corona, California https://t.co/Okpo25SqT0",0.0,"Potato latkes topped with homemade applesauce.
.
.
.
.
#latkas #potato #applesauce #homecooking #easterdinner #easter #food @ Corona, California https://t.co/Okpo25SqT0",California
78,"🇺🇸 US

10 day forecast of 50,164 dead. This wave may last 122 days and see 8,571,536 cases and 120,002 deaths. Cases double every 6.5 days.

❤️ Every Life Counts, Pls #StayAtHome

🏥: https://t.co/an5Q5LWRAu
📈: https://t.co/c0cjARzST8",0.0,"🇺🇸 US

10 day forecast of 50,164 dead. This wave may last 122 days and see 8,571,536 cases and 120,002 deaths. Cases double every 6.5 days.

❤️ Every Life Counts, Pls #StayAtHome

🏥: https://t.co/an5Q5LWRAu
📈: https://t.co/c0cjARzST8",Kansas
79,"Lemme see YOURS...
#corona #easter2020 #outfits @ Los Angeles, California https://t.co/BNq7PlYjgp",0.6,"Lemme see YOURS...
#corona #easter2020 #outfits @ Los Angeles, California https://t.co/BNq7PlYjgp",California
80,"This whole Corona Crisis got me really really stress and exhausted. Praying this whole thing ends soon.
.
.
.
#love #frontliners #photooftheday #me #instamood #cute #igers #picoftheday #nurselife #guy #beautiful… https://t.co/8LOoDRKKxI",0.0,"This whole Corona Crisis got me really really stress and exhausted. Praying this whole thing ends soon.
.
.
.
#love #frontliners #photooftheday #me #instamood #cute #igers #picoftheday #nurselife #guy #beautiful… https://t.co/8LOoDRKKxI",New York
81,My corona-free activity for today!🧗🏻‍♀️🙌🏻 #sundayhike @ Rattlesnake Mountain https://t.co/xnyQPTHzv4,0.11666666666666667,My corona-free activity for today!🧗🏻‍♀️🙌🏻 #sundayhike @ Rattlesnake Mountain https://t.co/xnyQPTHzv4,New Hampshire
82,"Don’t forget to stay clean and safe!! #dbz #clean #corona #virus #covid #dragonballz @ Sarasota, Florida https://t.co/Wemp93OFiM",0.0,"Don’t forget to stay clean and safe!! #dbz #clean #corona #virus #covid #dragonballz @ Sarasota, Florida https://t.co/Wemp93OFiM",Florida
83,🏠 RT @Fresssed: Yo corona I’m telling you right now there’s no way I’m staying inside when it’s July/August and 80 degrees I’m sorry,0.5048611111111111,🏠 RT @Fresssed: Yo corona I’m telling you right now there’s no way I’m staying inside when it’s July/August and 80 degrees I’m sorry,Massachusetts
84,"Goodbye 21! Wow! Happy 22nd Birthday Ryan!!!! #coronabeer lunch at home. Best we can do because of #corona ....still delivering delicious food (is dessert actually food?) in Manhattan! Love you! @ Manhattan, New York https://t.co/hW85ZxmLyL",-0.10714285714285716,"Goodbye 21! Wow! Happy 22nd Birthday Ryan!!!! #coronabeer lunch at home. Best we can do because of #corona ....still delivering delicious food (is dessert actually food?) in Manhattan! Love you! @ Manhattan, New York https://t.co/hW85ZxmLyL",New York
85,"Just posted a photo @ Corona, California https://t.co/B9fxUkWfXl",0.5551948051948051,"Just posted a photo @ Corona, California https://t.co/B9fxUkWfXl",California
86,"#corona #djtsalt #djtsaltt #tiktokdance @ Memphis, Tennessee https://t.co/IVCR41rhTA",0.0,"#corona #djtsalt #djtsaltt #tiktokdance @ Memphis, Tennessee https://t.co/IVCR41rhTA",Tennessee
87,Corona Out Every Where 🧑🏾‍🔬😷😈🤟🏾 @ Area 51 https://t.co/zg2CpqaOdv,0.2,Corona Out Every Where 🧑🏾‍🔬😷😈🤟🏾 @ Area 51 https://t.co/zg2CpqaOdv,New Jersey
88,"No Traditional Louisiana McDonald Crawfish Easter Boil This Year...😔😔😔😔😔😔😔😔😔😔😔😔😔
I did a little one... it wasn’t Close...!😢😢😢😢 #DAMNYOU#CORONA
#CoronaEaster
#Easter2020
#HappyEaster
#crawfishboil
#MarriedtoLouisisna… https://t.co/w507v5y0dX",0.7,"No Traditional Louisiana McDonald Crawfish Easter Boil This Year...😔😔😔😔😔😔😔😔😔😔😔😔😔
I did a little one... it wasn’t Close...!😢😢😢😢 #DAMNYOU#CORONA
#CoronaEaster
#Easter2020
#HappyEaster
#crawfishboil
#MarriedtoLouisisna… https://t.co/w507v5y0dX",
89,"What many people are feeling during this Quarantine‼️ 🎼🎶🎤🎹#DazzlingDanette #PerformerLife #AEA #CovidCut #Corona #ThanksToHealthCareAndEssentialWorkers #HealingPowerOfMusic @ Jersey City, New Jersey https://t.co/CKzJIw31l1",-0.01323051948051948,"What many people are feeling during this Quarantine‼️ 🎼🎶🎤🎹#DazzlingDanette #PerformerLife #AEA #CovidCut #Corona #ThanksToHealthCareAndEssentialWorkers #HealingPowerOfMusic @ Jersey City, New Jersey https://t.co/CKzJIw31l1",New Jersey
90,"CoronaRessurection
#stayhome #homesweethome #lockdown #staycation #corona #covid @ The Holy Land https://t.co/XQrSjieGNu",0.04603174603174602,"CoronaRessurection
#stayhome #homesweethome #lockdown #staycation #corona #covid @ The Holy Land https://t.co/XQrSjieGNu",Texas
91,Sole Proprietors Need assistance applying for he PPP or P3 single employee application Dm me ( must be legit CORP with SSN Or EIN please DBA accepted. #iparkmusic #funds #corona #coronavirus #help #love #life @… https://t.co/dPIikunOUY,0.0,Sole Proprietors Need assistance applying for he PPP or P3 single employee application Dm me ( must be legit CORP with SSN Or EIN please DBA accepted. #iparkmusic #funds #corona #coronavirus #help #love #life @… https://t.co/dPIikunOUY,California
92,"I pray you had a blessed Day!  Bunn Bunn picture and drawing by my Lily Rae♥️✝️💕Happy Easter forever!              #mykindergarten artist @ Sierra Del Oro, Corona https://t.co/slz9TKV6Zc",0.0,"I pray you had a blessed Day!  Bunn Bunn picture and drawing by my Lily Rae♥️✝️💕Happy Easter forever!              #mykindergarten artist @ Sierra Del Oro, Corona https://t.co/slz9TKV6Zc",California
93,"#april2020 #stayhome #corona #covid19 @ Texana Plantation, Richmond https://t.co/ptekQz5oNQ",0.375,"#april2020 #stayhome #corona #covid19 @ Texana Plantation, Richmond https://t.co/ptekQz5oNQ",Texas
94,"Watch ya back  #essentialworkers #maskon #covid_19 •The Hardest Lyrical Street Poet • 
#corona #coronavirus 🎼🎶🎵#mcdmhiphop #music  #winter #mcdm718 #mcdrastyckmeaxurez 
MC Drastyck Meaxurez 
#420 #raw #weed #rap… https://t.co/ygKLOGycTx",0.0,"Watch ya back  #essentialworkers #maskon #covid_19 •The Hardest Lyrical Street Poet • 
#corona #coronavirus 🎼🎶🎵#mcdmhiphop #music  #winter #mcdm718 #mcdrastyckmeaxurez 
MC Drastyck Meaxurez 
#420 #raw #weed #rap… https://t.co/ygKLOGycTx",New York
95,"Say Whaaaat?? You didnt know I was in a MOVIE??? I co-star with chase_rayder in the sexy action thriller ""Corona Kombat"". I play the role of Trichome, the brave warrior who with his clorox wipes banishes bacteria… https://t.co/sgcgBbDR7E",-0.1153846153846154,"Say Whaaaat?? You didnt know I was in a MOVIE??? I co-star with chase_rayder in the sexy action thriller ""Corona Kombat"". I play the role of Trichome, the brave warrior who with his clorox wipes banishes bacteria… https://t.co/sgcgBbDR7E",Colorado
96,How much Money will the Corona virus cost the American past time?  https://t.co/UV5icpCqez,-0.06666666666666668,How much Money will the Corona virus cost the American past time?  https://t.co/UV5icpCqez,New York
97,How much Money will the Corona virus cost the American past time?  https://t.co/i47A6Dlmo4,0.0,How much Money will the Corona virus cost the American past time?  https://t.co/i47A6Dlmo4,New York
98,"Keep the Joy ❤️🔥 Even in this corona pandemic .
.

Video Credit: officialgalaxytv
#officialcuttytv @ Cutty Events Planning &amp; Management LLC https://t.co/UyhdAUGcwq",-0.06666666666666668,"Keep the Joy ❤️🔥 Even in this corona pandemic .
.

Video Credit: officialgalaxytv
#officialcuttytv @ Cutty Events Planning &amp; Management LLC https://t.co/UyhdAUGcwq",Maryland
99,"🇺🇸 US

10 day forecast of 50,164 dead. This wave may last 122 days and see 8,571,536 cases and 120,002 deaths. Cases double every 6.5 days.

❤️ Every Life Counts, Pls #StayAtHome

🏥: https://t.co/an5Q5LWRAu
📈: https://t.co/c0cjARzST8",0.8,"🇺🇸 US

10 day forecast of 50,164 dead. This wave may last 122 days and see 8,571,536 cases and 120,002 deaths. Cases double every 6.5 days.

❤️ Every Life Counts, Pls #StayAtHome

🏥: https://t.co/an5Q5LWRAu
📈: https://t.co/c0cjARzST8",Kansas
100,still missung March Madness #Basketball #NCAA #College #CollegeBasketball #NCAABasketball #KansasJayhawks #Corona @kuhoops @marchmadness ncaa_mens_basketball @ Allen Fieldhouse https://t.co/yIjSjkAMzm,0.5700000000000001,still missung March Madness #Basketball #NCAA #College #CollegeBasketball #NCAABasketball #KansasJayhawks #Corona @kuhoops @marchmadness ncaa_mens_basketball @ Allen Fieldhouse https://t.co/yIjSjkAMzm,Kansas
101,"Stay Blessed, Stay Positive and More Importantly Stay SAFE! #WordsFromTheDr #Corona @ Indianapolis, Indiana https://t.co/OMp9Qg5ap2",-0.06666666666666668,"Stay Blessed, Stay Positive and More Importantly Stay SAFE! #WordsFromTheDr #Corona @ Indianapolis, Indiana https://t.co/OMp9Qg5ap2",Indiana
102,"•Hand Sanitizer •

8.2 oz hand sanitizer, 70% Ethyl Alcohol and has Aloe and Vitamin E as moisturizers. https://t.co/X7p0GfHF92
Will ship directly to you!
•
#corona #handsanitizer #covi̇d19 #backinstock… https://t.co/G20Dvk0tTq",-0.125,"•Hand Sanitizer •

8.2 oz hand sanitizer, 70% Ethyl Alcohol and has Aloe and Vitamin E as moisturizers. https://t.co/X7p0GfHF92
Will ship directly to you!
•
#corona #handsanitizer #covi̇d19 #backinstock… https://t.co/G20Dvk0tTq",Pennsylvania
103,"🇺🇸 US

10 day forecast of 50,164 dead. This wave may last ~140 days and see 11,689,408 cases and 163,652 deaths. Cases double every 6.5 days.

❤️ Every Life Counts, Pls #StayAtHome

🏥: https://t.co/an5Q5LWRAu
📈: https://t.co/I3HgK1hGAm",0.0,"🇺🇸 US

10 day forecast of 50,164 dead. This wave may last ~140 days and see 11,689,408 cases and 163,652 deaths. Cases double every 6.5 days.

❤️ Every Life Counts, Pls #StayAtHome

🏥: https://t.co/an5Q5LWRAu
📈: https://t.co/I3HgK1hGAm",Kansas
104,"It’s been a struggle of epic proportions so Far!!! Wouldn’t you agree??? #covi̇d19 #coronavid19 #corona #lol #willsmith #repost willsmith #lmao #iamlegend #lmfao #lmao😂😂😂 @ Miami, Florida https://t.co/D0SshcR3Lf",-0.06666666666666668,"It’s been a struggle of epic proportions so Far!!! Wouldn’t you agree??? #covi̇d19 #coronavid19 #corona #lol #willsmith #repost willsmith #lmao #iamlegend #lmfao #lmao😂😂😂 @ Miami, Florida https://t.co/D0SshcR3Lf",Florida
105,Corona NY Mon Apr 13th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,-0.03333333333333335,Corona NY Mon Apr 13th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
106,"As you can tell by the picture, happiness is just around the corner, and the corner represents the end of this corona virus shit lol 
#edm #producer #songwriter #losangeles #hollywood #griffithpark #throwback #sunset… https://t.co/LTK51dYSwb",0.4590625,"As you can tell by the picture, happiness is just around the corner, and the corner represents the end of this corona virus shit lol 
#edm #producer #songwriter #losangeles #hollywood #griffithpark #throwback #sunset… https://t.co/LTK51dYSwb",California
107,"Corona At-Home Workout
Day 31
Monday, 4/13/2020

* Contact us if you are interested in online personal training designed for YOUR specific goals, limitations and equipment.

3 Rounds SLOW and CONTROLLED of:
15… https://t.co/kIlsAzYcIz",0.13636363636363635,"Corona At-Home Workout
Day 31
Monday, 4/13/2020

* Contact us if you are interested in online personal training designed for YOUR specific goals, limitations and equipment.

3 Rounds SLOW and CONTROLLED of:
15… https://t.co/kIlsAzYcIz",Texas
108,"Rise &amp; low key grind!⠀
⠀
Its Monday, but where I live, we just had a little tornado come through. SO, yeah! Add that to the Corona Virus Quarantine and its a whole mess!!!! ⠀
⠀
But, guess what? I have electricity,… https://t.co/daxEWaX3uc",0.033333333333333326,"Rise &amp; low key grind!⠀
⠀
Its Monday, but where I live, we just had a little tornado come through. SO, yeah! Add that to the Corona Virus Quarantine and its a whole mess!!!! ⠀
⠀
But, guess what? I have electricity,… https://t.co/daxEWaX3uc",North Carolina
109,"Can’t catch corona if corona can’t catch you! Probably not true but it sounds fun. APR tuning now on sale for 10% off for all applications(except APR+).
.
#apt #aptuning #aptuningallday #serviceandperformance… https://t.co/dx8POUZMKL",0.0,"Can’t catch corona if corona can’t catch you! Probably not true but it sounds fun. APR tuning now on sale for 10% off for all applications(except APR+).
.
#apt #aptuning #aptuningallday #serviceandperformance… https://t.co/dx8POUZMKL",Pennsylvania
110,"CORONA At Quarantine at My Place @ Las Vegas, Nevada https://t.co/w6cCJ0MsGs",-0.06666666666666668,"CORONA At Quarantine at My Place @ Las Vegas, Nevada https://t.co/w6cCJ0MsGs",Nevada
111,Instacarting Target during Pandemic Bare shelves due to Corona virus Pandemic #anthonyron82 #aldiusa #aldimaldini #aldifinds #aldihaul #aldilove #groceryhaul #grocery #groceryoutlet #shopping #instacartshopper… https://t.co/LhjVrhcnvk,0.0,Instacarting Target during Pandemic Bare shelves due to Corona virus Pandemic #anthonyron82 #aldiusa #aldimaldini #aldifinds #aldihaul #aldilove #groceryhaul #grocery #groceryoutlet #shopping #instacartshopper… https://t.co/LhjVrhcnvk,New York
112,Do not let corona virus spread around you. We are all doing our part to support this commander-in-chief and move the US forward in health. It makes us prosperous! #Trump2020 #DonaldTrump #VoteDonaldTrump #VDT @ The… https://t.co/p9B7lVZs47,-0.06666666666666668,Do not let corona virus spread around you. We are all doing our part to support this commander-in-chief and move the US forward in health. It makes us prosperous! #Trump2020 #DonaldTrump #VoteDonaldTrump #VDT @ The… https://t.co/p9B7lVZs47,District of Columbia
113,It’s Monday Time To Get Bk to Getting this Corona Money Make the Best of the life I have I Love All Of You Thank You For All The Likes You Guys Keep Me Goin No Doubt The Hustle Real Love… https://t.co/2SeNblyl8p,-0.06666666666666668,It’s Monday Time To Get Bk to Getting this Corona Money Make the Best of the life I have I Love All Of You Thank You For All The Likes You Guys Keep Me Goin No Doubt The Hustle Real Love… https://t.co/2SeNblyl8p,California
114,"The CORONA bringing out the TRUTH @ Atlanta, Georgia https://t.co/zYBx7DNr1O",0.0,"The CORONA bringing out the TRUTH @ Atlanta, Georgia https://t.co/zYBx7DNr1O",Georgia
115,"We on go! Corona go away!!!

Reposted from @cristolmusic 🔥🔥🔥 Country Twerk 🔥🔥🔥 Ft skylerclarkmusic produced by whitegangnitro  Filmed by @midkid6 Join that TikTok movement started natalie__robles mixed n mastered by… https://t.co/6UXkUP00z5",0.0,"We on go! Corona go away!!!

Reposted from @cristolmusic 🔥🔥🔥 Country Twerk 🔥🔥🔥 Ft skylerclarkmusic produced by whitegangnitro  Filmed by @midkid6 Join that TikTok movement started natalie__robles mixed n mastered by… https://t.co/6UXkUP00z5",Florida
116,"🇺🇸 US

10 day forecast of 50,164 dead. This wave may last ~140 days and see 11,689,408 cases and 163,652 deaths. Cases double every 6.5 days.

❤️ Pls #StayAtHome

🏥: https://t.co/an5Q5LWRAu
📈: https://t.co/dkyu1njtkT",0.0,"🇺🇸 US

10 day forecast of 50,164 dead. This wave may last ~140 days and see 11,689,408 cases and 163,652 deaths. Cases double every 6.5 days.

❤️ Pls #StayAtHome

🏥: https://t.co/an5Q5LWRAu
📈: https://t.co/dkyu1njtkT",Kansas
117,To all you people out there taking this corona virus shit as a joke. I just got the bad news today that my uncle Johnny caught the Corona virus. This goes out to all the people I know not listening &amp; not taking this… https://t.co/zb9lG94HcL,0.12333333333333332,To all you people out there taking this corona virus shit as a joke. I just got the bad news today that my uncle Johnny caught the Corona virus. This goes out to all the people I know not listening &amp; not taking this… https://t.co/zb9lG94HcL,California
118,"I miss the stage. I miss the laughs.....I miss it all 😢 #ComediansAreNotOk #Corona 🦠 #Quarantine #DreamInBlack #GlowUp #TheButterflyEffect 🐛🦋
.
.
🎭The Lost &amp; Found Podcast is available on Anchor, Apple and Google… https://t.co/js4VBsfxr6",0.0,"I miss the stage. I miss the laughs.....I miss it all 😢 #ComediansAreNotOk #Corona 🦠 #Quarantine #DreamInBlack #GlowUp #TheButterflyEffect 🐛🦋
.
.
🎭The Lost &amp; Found Podcast is available on Anchor, Apple and Google… https://t.co/js4VBsfxr6",Maryland
119,"Take my internet away 😂
—
#diy #coronachallenge #corona #fuckcoviddrinkcorona #upcycle #sweatshirt #croptop @ Las Vegas, Nevada https://t.co/MGcz5Z75C7",-0.30000000000000004,"Take my internet away 😂
—
#diy #coronachallenge #corona #fuckcoviddrinkcorona #upcycle #sweatshirt #croptop @ Las Vegas, Nevada https://t.co/MGcz5Z75C7",Nevada
120,"Home on the range at Morrisey Ranch. Nothin’ like a day in nature to counter the corona blues. #artinthetimeofcorona #ranchlife #westernliving #freshair @ Hornitos, California https://t.co/JbFE9exybJ",0.0,"Home on the range at Morrisey Ranch. Nothin’ like a day in nature to counter the corona blues. #artinthetimeofcorona #ranchlife #westernliving #freshair @ Hornitos, California https://t.co/JbFE9exybJ",California
121,"Weather today is blah. Starting a myster novel (writing it) and staying off social until I hit my daily goal. If I’m a slacker, you won’t hear from me until August.
#wwjce #withjeff #corona #socialmediadistancing @… https://t.co/vQ5P1dH4eb",0.0,"Weather today is blah. Starting a myster novel (writing it) and staying off social until I hit my daily goal. If I’m a slacker, you won’t hear from me until August.
#wwjce #withjeff #corona #socialmediadistancing @… https://t.co/vQ5P1dH4eb",Massachusetts
122,"Corona Chronicles: Distance hasn’t helped 

Baguette Day!

#MIKEinc #kahnlesrule #feministdad #rawpower #nashville #beprolific #minimalism #modern #sustainability #interiordesign #civilengineering… https://t.co/BBy3voVlU6",0.45,"Corona Chronicles: Distance hasn’t helped 

Baguette Day!

#MIKEinc #kahnlesrule #feministdad #rawpower #nashville #beprolific #minimalism #modern #sustainability #interiordesign #civilengineering… https://t.co/BBy3voVlU6",Tennessee
123,"Is it 2020 or 1990?! My Honda getting full like old times. The bittersweetness of CORONA and staying home. . . .gas SO low, I couldn't pass it up. . . and can't go anywhere 😒 @ Fort Worth, Texas https://t.co/mufVxdyYGC",0.45,"Is it 2020 or 1990?! My Honda getting full like old times. The bittersweetness of CORONA and staying home. . . .gas SO low, I couldn't pass it up. . . and can't go anywhere 😒 @ Fort Worth, Texas https://t.co/mufVxdyYGC",Texas
124,Corona CA Mon Apr 13th AM Forecast: TODAY Chance Of Showers Hi 64 TONIGHT Patchy Fog Lo 48,0.0,Corona CA Mon Apr 13th AM Forecast: TODAY Chance Of Showers Hi 64 TONIGHT Patchy Fog Lo 48,California
125,"Words from my heart to you... 💛🧡💛

#covi̇d19
#corona
#coronavid19
#stayhome
#stayhealthy
#staysafe
#stayhomesavelives
#savelives
#flattenthecurve
#choralmag @ Ann Arbor, Michigan https://t.co/tEVY2ju5qH",0.1875,"Words from my heart to you... 💛🧡💛

#covi̇d19
#corona
#coronavid19
#stayhome
#stayhealthy
#staysafe
#stayhomesavelives
#savelives
#flattenthecurve
#choralmag @ Ann Arbor, Michigan https://t.co/tEVY2ju5qH",Michigan
126,"COVID-19 Benefits Available - Pennsylvania

#corona #stayhome #unemployment #job #workfromhome #work #tips #advice #law #leave @ Phila https://t.co/iZz1xRgTJM",0.0,"COVID-19 Benefits Available - Pennsylvania

#corona #stayhome #unemployment #job #workfromhome #work #tips #advice #law #leave @ Phila https://t.co/iZz1xRgTJM",Pennsylvania
127,"Never seen a better picture of government than this. #DoWhatISayNotWhatIDo #TheirRulesDontApply #covi̇d19 #corona @ Yuma, Arizona https://t.co/VixjTb6toW",0.3636363636363637,"Never seen a better picture of government than this. #DoWhatISayNotWhatIDo #TheirRulesDontApply #covi̇d19 #corona @ Yuma, Arizona https://t.co/VixjTb6toW",Arizona
128,it's important to maintain some type of fitness through this ordeal so me trying to get back into Working out through this Corona pandemic with no gyms around... #healthylifestyle #coronavirus #calasthenics… https://t.co/AVKJjcmwI8,0.125,it's important to maintain some type of fitness through this ordeal so me trying to get back into Working out through this Corona pandemic with no gyms around... #healthylifestyle #coronavirus #calasthenics… https://t.co/AVKJjcmwI8,Virginia
129,"At 5:04 AM MDT, 15 ESE Corona [Lincoln Co, NM] TRAINED SPOTTER reports SNOW of 3.00 INCH https://t.co/UTlyphgEbn",-0.1,"At 5:04 AM MDT, 15 ESE Corona [Lincoln Co, NM] TRAINED SPOTTER reports SNOW of 3.00 INCH https://t.co/UTlyphgEbn",New Mexico
130,"At 9:15 AM MDT, 1 W Corona [Lincoln Co, NM] COCORAHS reports SNOW of 2.50 INCH https://t.co/KYjzZnURCu",0.18547619047619046,"At 9:15 AM MDT, 1 W Corona [Lincoln Co, NM] COCORAHS reports SNOW of 2.50 INCH https://t.co/KYjzZnURCu",New Mexico
131,Just a little gem from the hike yesterday 😂 #liltitsmatter #boobies #tits #hikersofinstagram #hikes #nature #naturephotography #thelittlethings #comedy #breast #october #corona #ct #vernon #bolton #streetart #art… https://t.co/WOU4VnBdPn,-0.06666666666666668,Just a little gem from the hike yesterday 😂 #liltitsmatter #boobies #tits #hikersofinstagram #hikes #nature #naturephotography #thelittlethings #comedy #breast #october #corona #ct #vernon #bolton #streetart #art… https://t.co/WOU4VnBdPn,Connecticut
132,"Sure it’s just a corona mask but it’s Paisley! And Fun! #coronacrafts @ Memphis, Tennessee https://t.co/o7ODdvzrIV",0.0,"Sure it’s just a corona mask but it’s Paisley! And Fun! #coronacrafts @ Memphis, Tennessee https://t.co/o7ODdvzrIV",Tennessee
133,Ok I'm really tired of Corona. Enough is enough. It is fuckin 11:45 and another phone call about death due to this shit.  Now my anxiety has finally kicked in!  What the fuck!  Anxiety makes me irritable cranky (more… https://t.co/TrJqepE2Re,0.5,Ok I'm really tired of Corona. Enough is enough. It is fuckin 11:45 and another phone call about death due to this shit.  Now my anxiety has finally kicked in!  What the fuck!  Anxiety makes me irritable cranky (more… https://t.co/TrJqepE2Re,New York
134,On the way to St. John’s Hospital for our true heroes. The people on the front lines risking their lives to save lives. #essentialworkers #healthcareworkers #frontlineworkers #heroes #corona #covid_19 @ Rockaway… https://t.co/z34NI8Rrln,-0.06666666666666668,On the way to St. John’s Hospital for our true heroes. The people on the front lines risking their lives to save lives. #essentialworkers #healthcareworkers #frontlineworkers #heroes #corona #covid_19 @ Rockaway… https://t.co/z34NI8Rrln,New York
135,"CORONA GOOD and BAD News! Are we READY to REOPEN the Country? Easter?

WHO DO U listen to? Note: vid is for comedic (?) Purposes only 🤣

#credibility #authority #fake #news #fauci 
#stayhome #employeerights #hrlaw… https://t.co/a3IHOdyahB",-0.06666666666666668,"CORONA GOOD and BAD News! Are we READY to REOPEN the Country? Easter?

WHO DO U listen to? Note: vid is for comedic (?) Purposes only 🤣

#credibility #authority #fake #news #fauci 
#stayhome #employeerights #hrlaw… https://t.co/a3IHOdyahB",Pennsylvania
136,"Join today for 25% off that’s right the next 50 ppl that click the link in my bio that joins can do so for only $7 💋

#kansascity #816 #missouri #corona #twerker #adult #content #atlanta #atl #miami #nyc #la #vegas… https://t.co/vQOwN4LYO6",-0.06666666666666668,"Join today for 25% off that’s right the next 50 ppl that click the link in my bio that joins can do so for only $7 💋

#kansascity #816 #missouri #corona #twerker #adult #content #atlanta #atl #miami #nyc #la #vegas… https://t.co/vQOwN4LYO6",Missouri
137,"rare glimpses of beauty amid the clouds of covid
.
.
.
.
.
.
.
#covid #corona #chicago #spring #oldtownchicago #skyline #architecture #architecturephotography #sunny #sunnyday #iphonography #iphoto #instapic… https://t.co/aOkjmOS4Y8",-0.06666666666666668,"rare glimpses of beauty amid the clouds of covid
.
.
.
.
.
.
.
#covid #corona #chicago #spring #oldtownchicago #skyline #architecture #architecturephotography #sunny #sunnyday #iphonography #iphoto #instapic… https://t.co/aOkjmOS4Y8",Illinois
138,"I came in to work this morning and had a recycled cardboard Corona Wall separating our Work areas. 
I decided to do a little graffiti on mine and I had a few co-workers sign it.
#mailmanlife #photographerslife… https://t.co/kFpWU5mkN7",-0.06666666666666668,"I came in to work this morning and had a recycled cardboard Corona Wall separating our Work areas. 
I decided to do a little graffiti on mine and I had a few co-workers sign it.
#mailmanlife #photographerslife… https://t.co/kFpWU5mkN7",New Jersey
139,"There are so many things out of control these times. - Let’s focus on things, we can control. 🎯 👍🏽

#stayathome #stayhealthy #motivation #targets #focus #shotoniphone #seattle #bellevue #covid #quarantine #corona… https://t.co/JYpdosA0U8",0.3,"There are so many things out of control these times. - Let’s focus on things, we can control. 🎯 👍🏽

#stayathome #stayhealthy #motivation #targets #focus #shotoniphone #seattle #bellevue #covid #quarantine #corona… https://t.co/JYpdosA0U8",Washington
140,"I never call anybody back. Proudly social distancing and screening phone calls since 1968😂 #socialdistance #socialdistancing #corona @ Midlothian, Illinois https://t.co/CAT9dtdsyU",0.5,"I never call anybody back. Proudly social distancing and screening phone calls since 1968😂 #socialdistance #socialdistancing #corona @ Midlothian, Illinois https://t.co/CAT9dtdsyU",Illinois
141,"Laundry in the time of corona

#laundry #laundryday #mirror #selfie #mask #gloves #socialdistancing #ppe #coronavirus #covid19 #pandemic #pandemiclife #Monday #mondaymood #massachusettsphotographer #ignewengland… https://t.co/s9cv01abte",-0.1328703703703704,"Laundry in the time of corona

#laundry #laundryday #mirror #selfie #mask #gloves #socialdistancing #ppe #coronavirus #covid19 #pandemic #pandemiclife #Monday #mondaymood #massachusettsphotographer #ignewengland… https://t.co/s9cv01abte",Massachusetts
142,"“BY ALL MEANS NECESSARY” @BOOSIEOFFICIAL

That’s right, The Legend Boosie Bad Ass is LiVe on The Kenny Burns Show today at 3PM 😳

This Man been on Fire on his Live all Corona long and Controversial as EVER.

New… https://t.co/Q9zfyvIRkH",-0.06666666666666668,"“BY ALL MEANS NECESSARY” @BOOSIEOFFICIAL

That’s right, The Legend Boosie Bad Ass is LiVe on The Kenny Burns Show today at 3PM 😳

This Man been on Fire on his Live all Corona long and Controversial as EVER.

New… https://t.co/Q9zfyvIRkH",Georgia
