tweet,location
"💙Update from @ilgiorgionesc : We have learned that 2 members of our staff were exposed to Covid-19 via friends outside of the restaurant. Although we are confident that all along, as a restaurant, we have taken all… https://t.co/82L1AiD0tk",South Carolina
"if you’re not comfortable with crowds due to #covid, or peaceful #protests because they’re surrounded by #police, or are #unemployed because of covid &amp; can’t donate and feel sharing posts and memes just isn’t enough… https://t.co/ziX3pmJKTq",Georgia
"This how we do breakfast #covid19 style Vanilla Custard French toast, turkey sausage and scrambled eggs 😋😋😋 @ Virginia Beach, Virginia https://t.co/lHc5LNBqdG",Virginia
Random Acts Of Covid-19.  https://t.co/8MvrJpDtox,New York
"OUTDOOR MARKETPLACE LOOKING FOR VENDORS...
 
We will continue to Practice Social Distancing and  COVID-19 precautions  while supporting Local Small businesses. 

For more INFO CONTACT CHELLY @ 951-377-7777 @… https://t.co/lVStU743Yf",California
"In this time of global hazard the team at Miami Mold Specialists is honored to respond to the public outcry with a comprehensive, tested and approved sterilization process against COVID-19 (Coronavirus). Visit our… https://t.co/kY0433IMa0",Florida
"Have your #savings habits changed?

https://t.co/wQA0w1VqYz

#brookingssd #southdakota https://t.co/JV4qrs6Y5w",South Dakota
"Covid-19 Testing has CLOSED at Greenbriar Mall. For testing sites visit the Georgia Department of Public Health. 

#covid19 #covid19testing #covidtestinglocations #coronatesting #testingsites #closedfortesting… https://t.co/hMICQoyoeE",Georgia
Updated: Construction on #SouthernStateParkway Both directions from Elmont Road to Exit 15 - North Corona Avenue https://t.co/KT01WFaDZv,New York
Updated: Construction on #SouthernStateParkway Both directions from Elmont Road to Exit 15 - North Corona Avenue https://t.co/hUJcjfY4Ck,New York
"Here’s your 6/2/20 COVID-19 update from the County of Ventura.
 
12 new cases
401 new tests
886 recovered
1,164 total cases
28,367 total tests
19 hospitalized
11 current ICU
244 active quarantine
34 deaths… https://t.co/62sFqIeqiD",California
Does the cure for covid-19 already exist? Andreas Kalcker interviewed about chlorine dioxide as a lifesaving therapy for humanity https://t.co/KJ5N5SgQLn https://t.co/sw3lMzepvW,California
"Outdoor safe #Covid19 yard signs for your business now available starting at $21.99. As always, FREE DELIVERY throughout the #Richmond area!

#MinutemanPress #ShopLocal #RVA #Virginia #printing #SocialDistancing #RebuildLocal #SupportLocal #coronavirus

https://t.co/QHDqpju8jF https://t.co/WwCxnsHidj",Virginia
"Speaking to Orange County Supervisors in regards to item 53 today on the agenda urging them end the overeaching, protracted corona virus restrictions along side Peggy Hall and other courageous,  firey OC activists!… https://t.co/f11XKW7TkJ",California
"The ""National Enquirer"" might actually be telling the truth.
#CoronaVirus #COVID_19 #COVID19 #COVID #China #NationalEnquirer #Tabloid #Truth #Lies #Shocking @ Winn-Dixie https://t.co/CcnmFb6f1Z",
"#Truth #plannedemic #ArrestBillGates
@freedomsfaction
A report drafted by a scientific panel appointed by #Germany’s Interior Ministry that declares the #covid19 pandemic is a “global false alarm” has been leaked by… https://t.co/Ll81QVO5XE",California
The WIRED Coronavirus Glossary https://t.co/tZqE7As0Ga #science,Washington
So grateful the gym is back! Time to “rebuild” what I’d had prior to my injury and Covid. #fitarmywifelife #progress #stronger #teamrwbcincinnati @ Clippard Family YMCA https://t.co/uc2nNA2bYd,Ohio
"Due to your amazing generosity and kindness we have now feed over 800 meals to hospital across L.A County. Thank you for this amazing opportunity you have give us. .
.
Share the kindness and LOVE!
.
#heros #covid19… https://t.co/pCj13uYnP9",California
"Drake has donated $100,000 to National Bail Out, a collective that is helping bail out black mothers and caregivers amid the COVID-19 pandemic.

His donation came in response to collaborator and fellow… https://t.co/wRD4hEneJe",New York
"Due to your amazing generosity and kindness we have now feed over 800 meals to hospital across L.A County. Thank you for this amazing opportunity you have give us. .
.
Share the kindness and LOVE!
.
#heros #covid19… https://t.co/Gj6Z25yte8",California
McDonald's covid guards for reopening @ McDonald's https://t.co/1U6rF5veZN,Pennsylvania
An additional community COVID-19 testing site from OptumServe will be available in Imperial County.  The Calexico site is now available and the second site in Imperial will open tomorrow. @ El Centro Regional Medical… https://t.co/MAmCe3Tihh,California
"“Sighting Pandemic, Distant, Yet Close” 44.625 x 48.875 Framed to be boxed, headed to Hermosa, CA for”Don’t Touch Your Face” Exhibition #wrapitup #paintingprocess #firstcaliforniatrip #covid19 #humanity #humanness… https://t.co/08zx2K6Rl8",South Carolina
"You know what’s gonna hurt tomorrow?
EVERYTHING!!! 😣
I hate to admit it, but #Covid19 killed my strength training routine.
🤷🏻‍♀️No one’s fault but my own - and now I’m gonna pay the price in sore muscles,… https://t.co/HSKIJj6BWT",Pennsylvania
"As we navigate getting back to business in this current Covid-19 environment, for now we will be open in a limited capacity for shopping only ~no intake for the time being. Thanks for your understanding and we look… https://t.co/VLfySMYbUJ",Colorado
Cleared: Construction on #SouthernStateParkway Both directions from Elmont Road to Exit 15 - North Corona Avenue,New York
Cleared: Construction on #SouthernStateParkway Both directions from Elmont Road to Exit 15 - North Corona Avenue,New York
❤️ I Added my voice to this video to express my thoughts of all this chaos happening. #blackouttuesday #protest #chicago #coronavirus #dog #fashion #miami #florida #hawaii #losangeles #love #miami #newyork #ontario… https://t.co/FzTLuy9JA2,Florida
"We opened 6/1/20 as per Gov. Cuomo announcement late Sunday afternoon, that Dentist’s offices can reopen! We received this #5star #review #makingadifference #covid19 #safetyfirst #dentist #orthodontics #happy… https://t.co/FxrcW0WaY5",New York
"Link in Bio! #YellowjacketStrong

The Hive Supply, our campus-based food pantry, is still open for student use during this time. During this COVID-19 pandemic, the Hive Supply is taking proactive steps to safely… https://t.co/tDU94XFfmP",Minnesota
"In the past 10 weeks, black people have not only watched family and friends die at a higher rate of COVID-19 but we have also witnessed Blacks get MURDERED while jogging, MURDERED in the comfort of their home,… https://t.co/ztE5zMcode",Florida
"Back to work, killin the garden game and lovin it, see you in a bit fortnite... Follow me!!! #backtowork #covid19 #staysafe #fortnite, #followforfollow #follow @ Astoria, Oregon https://t.co/1pmsgju1R9",Oregon
"Eviction Assistance, were you affected by COVID19 this program may be able to help. @ Columbus, Ohio https://t.co/8KHESi1Ulr",Ohio
"Amidst the COVID-19 pandemic, our graduates continue to find their new destiny! Join us in congratulating our graduates on their new health care careers! #newdestinyhcc #newdestinyfast #healthcareers @ New Destiny… https://t.co/tDu8blGueH",Maryland
"Afrozons @AfroZons Chopped it up with Living Legend Shawn Stockman @boyziimen They talked about his Solo project Foreword, His Afrobeat Collabo wish list, How Covid is affecting the entertainment industry largely and… https://t.co/jJDubyz3AA",Indiana
"Amidst covid, curfews and new rules...we are trying to get back to normal-ish. Make a reservation by calling the restaurant, online reservations will be in affect in the near future. Until then we are proud to serve… https://t.co/VRd8tivQQl",California
"Just posted a photo @ Corona, California https://t.co/bPsoofSNfH",California
"These are challenging times but by God’s special Grace, this situation too will pass. Let’s stay home in order to reduce the spread of the Corona Virus. Tune into Afrozons with Sheila O on #power92chicago  from 10pm… https://t.co/Jds19xrN9D",Indiana
"We can’t solve problems by using the same kind of thinking we used when we created them. ~ Albert Einstein
.
.
.
#washingtonsquarearch #washingtonsquarepark #greenwichvillage #freedomtower #wtc #coronavirus #corona… https://t.co/IRRcSNvdWd",New York
"Working in athletics as a profession I've always appreciated that is an escape for people from their everyday stresses. With Covid-19 effectively shutting down the sports world from youth, to interscholastic and… https://t.co/iEPV2hgBwI",Virginia
"And just like that, #Covid19 is no longer a thing? #SocialDistancing #Riot #wtf #coronavirus #quarantine #Lol #Meme #memesdaily #lmao #jokes #memes #funny #comedy #instafunny #internetwins #laugh #miami https://t.co/MVZaPvLUZP",Florida
"Hello everyone I’m raising funds for housing Due to COVID 19, I have lost wages  due to a lack of work hours.I had to move from where I was staying due to the lack of emotional and mental support from my roommates.… https://t.co/L0givwiyA7",Illinois
"Reposted from wearecarbonado 

Black-Owned Restaurants open during COVID-19. Check UberEats, GrubHub, PostMates or pull up for curbside service. For more details check out feedthemalik

On our little block… https://t.co/WlrBjP6ymR",District of Columbia
#curfew #nyc #manhattanny #coronavirus #globalpandemic #riots #protests #police #justiceforgeorgefloyd #quarantinelife #blm #fightracism #endracism #usa #america @ Hell's Kitchen https://t.co/5T10QFUzzb,New York
"McDonald's covid reopening guards install @ Newtown, Bucks County, Pennsylvania https://t.co/veoY561zTx",Pennsylvania
The sun acting up way scarier than a mutant Coronavirus. https://t.co/BuNhJstPxk,California
Kluck's in the COVID times! @ Kluck's Drive-In https://t.co/8C6AW5IEIr,Michigan
gonna be at home anyway. why not try some new fucked up hot af ways to turn yourself on? #freak #covid19 #sexonthebeach #coronavirus #sex #gay #straight #lgbt #lgbtq #lgbtq🌈 #lesbian #bdsm #bdsmtoys #bdsmcommunity… https://t.co/KE4Cj7aOa9,Texas
New mask my mommy in law made for me! #COVID19 #CrownRoyalApple 💚 @ Crescent Market at Snoqualmie https://t.co/9ZDDXbM3Rc,Washington
no glove no love #freak #covid19 #sexonthebeach #coronavirus #sex #gay #straight #lgbt #lgbtq #lgbtq🌈 #lesbian #bdsm #bdsmtoys #bdsmcommunity #bdsmgear #sexshop #adulttoys #adult #adultgram #vibes #goodvibes… https://t.co/NFkR2wjWv1,Texas
"An Airbnb design project, inspired and now complete.  Grateful that even with the covid-19, was able to complete this project through my virtual video design consulting.  

Take a look, I appreciate all… https://t.co/R3RYk8xx8t",Texas
oooooooooo daddy get the thing and fuck me good #freak #covid19 #sexonthebeach #coronavirus #sex #gay #straight #lgbt #lgbtq #lgbtq🌈 #lesbian #bdsm #bdsmtoys #bdsmcommunity #bdsmgear #sexshop #adulttoys #adult… https://t.co/4iSOcVWwU4,Texas
"Weekly Corona supply run bitches! (@ ShopRite of Forest &amp; Richmond in Staten Island, NY) https://t.co/BenRh3t5qM",New York
"Today is my son Timothy’s 13th Birthday! We haven’t eaten out at all during COVID so for his birthday he simply asked for his favorite thing, #inandoutburger - we did it right with the 4x4 🍔- I’m so proud of this… https://t.co/GrNTsqaBNH",Arizona
"We are excited to welcome you back! Keeping our clients and our staffs safety is our #1 priority🤍 #covid19 #wecandoit💪 #newnormal #staysafe #wareamask💯 #sherifzakisalongreenvillede @ Greenville, Delaware https://t.co/9AqyXJ1yYL",Delaware
"First time I picked up a #foil to #train for #myself since #December. And I #killed my #training #partner!! 😳 🤺👍😓.
.
.
#fencerslife #veteranfencing #coronavirus #repurpose 
@USAFencing… https://t.co/2YgsC7wFlM",Illinois
"welcome, earthlings .. 😷
.
.
.. i am smiling at you‼️
☺️☺️☺️☺️☺️☺️☺️☺️

#idoitforyou 

#hairstylistofinstagram 
#newbeauty 
#covid19 
#cantbreathe @ Crimper Hair Studio https://t.co/AStV5CDrvN",New York
"We have masks to deliver... #covid19 @ Carroll County, Tennessee https://t.co/p3nDUaQm4U",Tennessee
#blacklivesmatter✊🏾 #blm #blacklivesmatter #COVID19 #coronavirus #staywoke #👁 @ Stay WOKE https://t.co/msgZXztsBG,Tennessee
#happeningnow in #hollywood #georgefloyd #georgefloydprotests #blacklivesmatter #covid19 #pandemic #policebrutality #civilunrest #civildisobedience #civilwar #Icantbreathe #activists #protests #LosAngeles (sorry for… https://t.co/mKR8T8WsVw,California
With the increased stresses of COVID-19 each of our associates were given a zen coloring book and color pencils to ‘destress’ and take their minds off of work. As they’ve been completing their drawings these pages of… https://t.co/RKGjpKL4ql,Hawaii
"Told me wear the mask and declared war #blackout #covid19 
#Almighty #trifelife @ Gary, Indiana https://t.co/eoAgHWwGxI",Indiana
"National Kidney Foundation

@nkf

You should continue wearing a facemask, hand washing, and #socialdistancing even as communities begin lifting #COVID19… https://t.co/sZcY5IQVAI",Indiana
"#EvilCommunistChina withheld data on #Coronavirus from WHO, recordings reveal... The Red Menaces delay is responsible for killing hundreds of thousands of Americans!

 https://t.co/hW3T4IrUZW",District of Columbia
Happy Covid-19 Tuesday!  Returned from the East coast...Cooper likes dirty clothes! #eastcoast #DE #philly #md #wewillsurvive #doingmypart #coronavirüsü @ Verdugo Woodlands https://t.co/XjLjvq79PX,California
"Kizz is messing with Corona, acting like a bothersome kid brother!! 😈😈. #littlebrother #pesky #irritating #leavemealone #silly #catnap #furballfarm #cat #catsofinstagram #cats #catstagram #letmesleep… https://t.co/pmBDTZ9Rf2",Minnesota
Just working from home. I’ve been working from home before it was “covid-cool”. Lol. #thescentsylife allows me to make my schedule work for me and my family and I’m so blessed. I have some host starter kits up for… https://t.co/BYY1TzvQHt,Indiana
PLEASE READ: “US Surgeon General Dr. Jerome Adams said to expect new outbreaks of the coronavirus resulting from the nationwide protests over the death of George Floyd that have seen thousands of people gather in… https://t.co/iFPjO9Kjvo,Connecticut
"#Coronavirus Latest: Cases Top 109000 In DC, Maryland, And Virginia Alone… the second wave is  about to hit us HARD!
 https://t.co/4pfWOrJT8w #DMV #Pandemic #SARSCoV2 #COVID19 #TrumpVirus",District of Columbia
"Mississippi pol Pamela Hancock said she was “really just making light” when she wrote,

 “We can only hope the deadly [coronavirus] strain spreads in riots!”

https://t.co/pOHqcKZsBD en San Juan, Puerto Rico https://t.co/FqTSKGdGzI",
"KFF (Kaiser Family Foundation)

kff

#COVID19 will likely disproportionately affect communities of color in both their health and their pocketbooks, compounding longstanding racial #disparities in health and… https://t.co/L8CC0Sbces",Indiana
"Just posted a photo @ Corona, California https://t.co/RwwI3ppNWB",California
"Available in 1/6 bbl slim keg only!

This beer is an excellent alternative to traditional beers such as Budweiser or Corona, very similar but much more quality!

Fat Ma. As a tribute to our Cripple Creek… https://t.co/XKgjNqxhr7",Florida
"#hiphop #rappers #westcoast #eastcoast #INGLEWOOD #smoke #blunts #kush #lasvegas #pawgs #sincity yea getting my smoke on ... Stayin safe #coronavirus @ Las Vegas, Nevada https://t.co/wwyoM41d7o",Nevada
"Corona Quarantine Friendly/Blackout Tuesday Item of the day: Ankara Print Coasters!
You can use the overlapping side to wrap around your stemmed wine glass base. You can also use the flat side for all other… https://t.co/lRoQIMV8fP",California
"#covid is still a THING??? 
The struggle is real.(timing?) #fat #covid19 #quarantinelife #quarantine15 #hilarious #gonzoradioshow #gonzo #bigdaddygonzo #producer #work #creator #studio #editor #idiot #moron #trump… https://t.co/8192HSMx0r",Florida
"Periodic reminder that cops are fucking evil. They don't care who they hurt, so long as they're hurting someone. #ACAB  https://t.co/nOuw547bpG",California
"We are all suffering from the impact of COVID-19, but ""Black"" people globally, and especially ""Black"" Americans are experiencing an additional level of trauma. 🤐⁣
⁣
George Floyd, Ahmaud Arbery, Breonna Taylor &amp;… https://t.co/M5KBMRkZE2",New York
"GO SEE THE DETAILS OF THE PROJECT WE ARE DOING CALLED MADE TO SHINE DESPITE COVID ONE NINE. ⚡️🙌🏻✨
.
.
Info on @belightcandleco check the last post for details! Thanks matttthewlamb for the rad graphics &amp; hard work ya… https://t.co/iaudCq5LsX",Utah
"Great examples of all prior claims:
.
Everyone is and was scared of COVID-19 because the news pushed it as ‘deadly.’ Then everyone was buying marks and taking pics in the middle of nowhere with them, ‘all for the… https://t.co/jMmchthndr",California
"Houston, Texas ⭐⭐⭐⭐⭐⭐bcnlegendz it's the next level. #bcnlegends #urbangraffitisbcn #artdengroundmoviment #blegends #ACABose #coronavirus #covid_19 #cuarentena #desescalada #fase1 en Houston, Texas https://t.co/VodLzXr3Lj",Texas
"#SARSCoV2 ooks like a hybrid of viruses from two different species – evolution pieced together the virus from multiple parts — most from bats, but with a key contribution from pangolins.

https://t.co/dLKPG2Fj17 #COVID19 #Coronavirus",District of Columbia
"This was held up due to Covid. It got here today but truthfully I would be able to enjoy it more if I could breathe. #icantbreathe @ Saginaw, Texas https://t.co/Nuw5wTxjKs",Texas
Corona NY Tue Jun 2nd PM Forecast: TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41,New York
The first Coronavirus was discovered in 1930. They are all mutants. This is clickbait / fearmongering. https://t.co/TkpRIcvgdD,California
"Yearbook Day 1 COVID-style in the books! We saw over 130 of our students today to give them their yearbooks, awards and locker contents! #pvmspride @ Powdersville Middle School https://t.co/tqYexPe8MS",South Carolina
Read Talk Listen  https://t.co/Oq3qGdvgLC,New York
"Too sketched out to be around people like that yet due to COVID, but got sent this photo and am hella proud of most of those in my area and hometown for this. ✊🏿✊🏾✊🏽✊🏼✊🏻
°
Some others still need to attempt to check… https://t.co/cq9PVtECck",New Jersey
"2020 is the longest year ever. Covid19 pandemic, Essential Employees only, Racist cops giving good cops a bad name, protesting, looting, forced stay at home orders.... What's next? @ Fort Mcdowell, Arizona https://t.co/aklCuaoAye",Arizona
"@surajpatelnyc Got your email. Good email. Thanks.

What’s your plan to demilitarize police?

And universal COVID testing is nice now but hardly healthcare. What’s your plan there?",New York
Just posted a photo @ Corona Cigar Company https://t.co/tGgwO6JAFE,Florida
"Amidst covid, curfews and new rules...we are trying to get back to normal-ish. Make a reservation by calling the restaurant, online reservations will be in affect in the near future. Until then we are proud to serve… https://t.co/h7nS1Yg02k",California
"TERMINATOR 5:
THE END OF COVID19

Using our @Vectorfog_USA recommended by the experts, we are limiting all cross infections at our office.

Two great philosophers said, “Go ahead, make my day” and “ I’ll be back”… https://t.co/NeZiAXo39u",Georgia
"#FarUVC: Decontaminating ambulances with UV light...

https://t.co/48EyjkFpeY #UVC #Tech #SARSCoV2 #COVID19 #Coronavirus #TrumpVirus #DCTECH",District of Columbia
Convenient how it covers names and badge numbers https://t.co/xaaiPX2DEE,Arizona
New episode of my Podcast “Grüneberg on Air” is available now! I am talking with this cool guys about the #COVID-19 situation in their countries 🇪🇸🇵🇱🇧🇷🇨🇴 We have to keep in mind existing difficulties when we are… https://t.co/KE03HE4MIK,California
"Just posted a photo @ Corona, California https://t.co/Gwyr2dyKxK",California
Life can often be a rocky path. Yet reconsider those rocks a stepping stones to something greater 🌊🤗😍😷🐬😎#lagunabeach #grateful #beach #beachlife #laguna #lagunabeachcommunity #livelagunabeach #covid19 #ocean… https://t.co/KhCzmqnxcG,California
"To all our friends. We are saddened that COVID has caused us to limit the wedding to family. Though we are grateful we are allowed to have more than 50, we wish all could come. I am proud of Emily and Nathan as they… https://t.co/T9r4bDVP75",Oklahoma
"Beach Safety (post-coronavirus) - content/rules developed by #reopeningcapecod 
Beaches are OPEN and we hope #shorttermrentals can re-open next week. #booknow for reservations starting 6/13/2020. #linkinbio —-&gt;… https://t.co/VEymDNrwwR",Massachusetts
"kam._.10k Kam and Kitty, 1st day and last day of covid schooling 2020 #covidbod #thatindiankid🇹🇹🏀🔥 #killakam #workingouteveryday @ Coral Springs, Florida https://t.co/ETOswYN7Ro",Florida
"Beach Safety (post-coronavirus) - content/rules developed by #reopeningcapecod 
Beaches are OPEN and we hope #shorttermrentals can re-open next week. #booknow for reservations starting 6/13/2020. #linkinbio —-&gt;… https://t.co/NjOgPyz5Zk",Massachusetts
"Whoever is in college and has been affected by COVID-19 this previous semester, check your emails about the CARE act! It takes about 30 seconds to fill out. Colleges are giving out grants to those who have been… https://t.co/nhcPXL8ssS",Pennsylvania
"Best thing to happen so far during #covid19 #tidyingup @ Queen Anne, Seattle https://t.co/StSc0YRGMG",Washington
"Some newly edited work pre-covid for a model and Mrs Colorado contestant, working with the amazing @rillportraits 
Hairstyling and Makeup by @CORYBYRANT 
#makeupbycory #headshothairstylist #headshotmakeup… https://t.co/K48jaIIaQ1",Colorado
"With all of the stress and trauma, pain and suffering in our country right now this memory reminds us of the important things. Take care of yourself and each other. #covid… https://t.co/pkOvCa3em5",Nebraska
"✔  Barbercide covid-19 Certification
✔Contact training check list
✔Appointments only NO walk -ins
✔No waiting area
✔work mask
✔Desposable gloves
✔Desposable smocks
✔Temperature checks
✔Disposable shoe protectors… https://t.co/hRI3PwEzlH",Texas
"My sticker may be vibrant but my mind and heart feel black. I have so many feelings this week. Anger, depression, fatigue, fear. I’m frustrated still hiding at home because of corona while my amazing boyfriend puts… https://t.co/sxifJSEqRO",Pennsylvania
"Haven’t posted much in the last few months on account of all the people losing their jobs or dying due to the coronavirus. Since George Floyd was murdered, I’ve seen video after video of police brutality, past and… https://t.co/AfGGJKgD4l",Missouri
Reminder! 10-4:30 due to Covid19 by Appointment 🌺 @ Oneawa St. https://t.co/GB8OfGcRsf,Hawaii
I can’t breathe #blacklivesmatter #quarantine #covid19 #riseup #protest #revolution #lovelife #loveoneanother #reflection #believe #hope #dream #change @ Upper East Side Manhattan https://t.co/MAS4IMwTSr,New York
Y’all I am really sore. I need some prayers for that and a few other things that are weighing on me.  I appreciate your prayers.  My corona quarantine body is way out of control.  #crpssucks #PRAYING… https://t.co/U6Yc5aEo2J,North Carolina
So my palagi brother blessed us with these amazing golden goodies. He send these a month ago...but corona try to steal it from me....not today virus...lol. Thanks Drae appreciate you and… https://t.co/vVLqH3n1LO,Nevada
"#blacklivesmatter 
#covid19 #coronavirus 
#40millionunemployed 
#enoughisenough @ Trump International Hotel &amp; Tower Chicago https://t.co/JZH7hwiN5D",Illinois
Just posted a photo @ Corona del Mar State Beach https://t.co/gIGIOOKZrW,California
Tuesday relaxin @ Corona Cigar Company https://t.co/CjWcnCepQU,Florida
"Surgeon General warns of #SARSCoV2 #COVID19 #Coronavirus outbreaks from #GeorgeFloyd #Protests…

https://t.co/wWeKxhc772 #SecondWave #Pandemic #GeorgeFloydProtests #FlipAndBurn #Protest #DCProtest #TrumpVirus #PublicHealth #PublicSafety",District of Columbia
"Nurses are still working hard everyday to keep us healthy and safe! Honor their work with a thoughtful gift and wear your mask!

#covid19 #sacredheartmedicalcenter #riverbendpark #eugeneoregon #uniqueeugene… https://t.co/kBeHfct27D",Oregon
"@marvolus_stone1 for the gucci mask #gucci #guccimask #covid19 #fuckcovid19 #donjoneshartford #hartfordhasit #supportblackbusiness @ Hartford, Connecticut https://t.co/7Lvyp9pZ0b",Connecticut
Afraid of going back into a big crowded gym full of others who may still be carrying COVID-19 without really knowing it? Especially as a high risk or senior individual? Then come train in… https://t.co/SurynBggOI,Arizona
"Bae started right up despite being in my friend's garage untouched for the last six months. First, I broke my wrist, then COVID-19 quarantine. Love you, Smitty! #hiltonheadsc #hiltonhead #harleydavidson #smitty… https://t.co/AX8r4EuJ1a",South Carolina
https://t.co/q1bIRBjDj8 Austin Public Health says it’s going to launch mobile COVID-19 testing sites in Austin and Travis County to target populations that are disproportionately https://t.co/UyW63fDkXI #atx #austin #all512,Texas
"Join Pour Brother's favorite plant whisperer at the brewery for First Thursdays, June 4, 4pm-8pm! 

Desiree Kleypas of Cactus Cactus will be in the beer garden with her Covid-19 Succs pop-up plant shop and activity.… https://t.co/u1uVbM8YXu",Texas
Surviving COVID - Why MHA Practices Social Distancing Part 2,New York
This is America!  Power to the people to afford two pieces of Fresh Water Alaskan Salmon!  #pandemic #constitutional #familyfirstact #coronavirus #foodstamps #discrimination #hatecrime #healthcare #housing #response… https://t.co/87cHUsO7ka,New York
#happeningnow in #hollywood #georgefloyd #georgefloydprotests #blacklivesmatter #covid19 #pandemic #policebrutality #civilunrest #civildisobedience #civilwar #Icantbreathe #activists #protests #LosAngeles (sorry for… https://t.co/u7ezynfINd,California
"100% Free Microblading 
During this time of Covid-19 it maybe difficult for those who have lost there eyebrows due to cancer treatment to afford the cost of Microblading. Please help us spread the word. Pepper plans… https://t.co/k7RoWMLDcR",Mississippi
Covid coloring. Thank you Priscilla for being brave and I’m so thankful they’ve let hairdressers come back to work! @ Studio 101 Salon https://t.co/LUx9aGTgej,California
Botanical garden in Clemson SC. #botanical #garden #spring #travel #quarantine #weather #nature #naturephotography #travelphotography #covid19 #selfisolation #6feetapart #mountains #forest @ South Carolina Botanical… https://t.co/cTRZtMT3T2,South Carolina
"On Sunday's edition of #TheUpdate from Midland Beach continuing the Staten Island series, the coronavirus pandemic has created a staggering child care crisis that threatens to undermine… https://t.co/YbFj88Mb38",New York
Botanical garden in Clemson SC. #botanical #garden #summer #travel #quarantine #weather #nature #naturephotography #travelphotography #covid19 #selfisolation #6feetapart #mountains #forest #flowers #bloom @ South… https://t.co/u8YHfSv6ew,South Carolina
Corona CA Tue Jun 2nd PM Forecast: TONIGHT Partly Cloudy Lo 64 WEDNESDAY Partly Cloudy Hi 98,California
We never close! Not even for Covid-19! We are available 24/7 in #southdakota #wyoming #montana for all of your #lightduty and #mediumduty towing and recovery needs. We also provide construction and farm equipment… https://t.co/lB3pceCbFS,South Dakota
"Reminder! Due to Covid 19, call for appointment 808-261-1705 🌺 mahalo @ Oneawa St. https://t.co/uXPliHAQRL",Hawaii
"COVID-19 update 
 Floyd riots @ Queens, New York https://t.co/u0xY9tJuqZ",New York
"You want to help? Here’s some great places to start. 
.
.
Make sure you are registered to vote! If you are afraid to go to the polls because of covid or you just can’t make there you can VOTE ONLINE with an Absentee… https://t.co/P5IKKekZO3",New York
"A feeling of sadness with frayed nerves could be felt in and around the New York City
.
.
.
#grandcentralstation #grandcentralterminal #nyc_explorers #newyork_universe #prettycitynewyork #coronavirus #corona #virus… https://t.co/Jxx00bXlFM",New York
Before Covid-19 foils 😍 lindys_atthebeach #lindysatthebeach #paulmitchell #paulmitchellcolor #paulmitchellsalon #paulmitchellcolor #blondesofinstagram #blondehighlights #foilhighlights #blondespecialist… https://t.co/BIqSEKfg0X,Ohio
"https://t.co/q1bIRBjDj8 This page is updated regularly. Loading... Since the first coronavirus case was confirmed in the United States on Jan. 21, more than 1 million people in https://t.co/ACAOedY7zY #atx #austin #all512",Texas
"Coronavirus claims a black belt. Chuck Norris, Dead at 80.
Carlos Ray “Chuck” Norris, famous actor and fighter, died yesterday  afternoon at his home in Northwood Hills, TX at the age of… https://t.co/LrRrrSRp8u",Ohio
"Coronavirus self quarantine day 78: So, I accidentally discovered that coworker makes himself appear really busy by calling his work phone (which is transmitted through his laptop) from his cell phone. When he got… https://t.co/8HZ92GpgK4",Tennessee
"The Crown Contagion is sweeping the nation. #crowncontagion #coronavirus #covid #mask #alexandercromwell #Washington #covid #covid19 #socialdistancing #lolz #musician #artist @ Federal Way, Washington https://t.co/9go7vEtyHp",Washington
Ladies just Wink  😉 your smile is covered with a Mask 😷! #mask  #covid19  #wink #yourbeautiful  #womanownedbusiness #loveyourself @ Michigan https://t.co/NpxAafmipl,Michigan
"https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Monday with the latest local news on the coronavirus pandemic. If you have a news tip or question, email us https://t.co/8BkJAf0YeP #atx #austin #all512",Texas
"Washington Post Opinions

postopinions

Tyson Foods announced 591 employees at Storm Lake plant in Iowa tested positive for coronavirus. 

@cullen_art

wrote last week of the government's slow… https://t.co/vo2izi0efq",Indiana
"With the new statistics released today for the number of new Covid cases in the State of Tennessee,  I’m feeling just a bit confused.  #whatshappening  #isitover   #confused  #flattenthecurve #covidintennessee @… https://t.co/S86vtd6QOG",Tennessee
"I can’t breathe #icantbreathe #lockdown #coronavirus #socialjustice #blacklivesmatter #donaldtrump #usa #makeamericagreatagain @ Los Angeles, California https://t.co/ZReHWlEQxo",California
"#Repost @CurtisSabir with make_repost
・・・
I can’t breathe #icantbreathe #lockdown #coronavirus #socialjustice #blacklivesmatter #donaldtrump #usa #makeamericagreatagain @ Los Angeles, California https://t.co/SuO8iVJC0g",California
"100% Free Microblading 
During this time of Covid-19 it maybe difficult for those who have lost there eyebrows due to cancer treatment to afford the cost of Microblading. Please help us spread the word. Pepper plans… https://t.co/nY9Pa2le22",Mississippi
"Second meal out during #quarantine #COVID-19 #californiapizzakitchen #blackouttuesday (@ California Pizza Kitchen at Alton Square - @calpizzakitchen in Irvine, CA) https://t.co/TSIKetEQUg https://t.co/GwMbrYX8Jo",California
"Riots, murders, celebrity deaths, Covid, market crash, murder hornets, wildfires, floods, and that bitch Carole Baskins. It was a dark time for all in the greater St. Louis area. Then June 2020 hit and it was… https://t.co/2SQtBs1FN8",Missouri
