tweet,location
"Neighbor across the street gave us some mango jalapeno salsa... Wow! Good stuff. @ Corona, California https://t.co/npFrvzf7s5",California
I’m doing a livestream on my Heather Evans Music FB page THIS Sunday at 10:30am PST as part of the @blncdbrkfst Online Music Fest 2020 Corona Quarantine and I’ll be featured on the California Women’s Music  page!!!… https://t.co/QG5OwkhL26,California
"Corona got me like...........
- this quarantine livin alone is for the birds man.   Grateful to be painting and getting my house on point.   And super grateful for these crazy #sphynx cats keepin me entertained, but… https://t.co/MjQMvAXZ6h",Indiana
"Lifts from the Corona Files–

✌🏼 top sets shown, both 8 reps rpe 8.5ish.
–
This was the first day probably THIS YEAR that squats actually felt *right*. I didn't have to struggle as much and my body didn't feel like… https://t.co/w5HRhThobd",North Carolina
"Right Now❕❕
#YouTube 
#covid #corona 
#explore #explorepage @ Youngstown, Ohio https://t.co/Pusd2zvoHp",Ohio
Thank you so much #lukebryan for playing this for me from me dock before corona virus #countrymusic #country #music #nashville #livemusic #singer #singersongwriter #guitar #songwriter #musician #love #countrygirl… https://t.co/SUd55OAzzX,Florida
"Go #corona here @ Southaven, Mississippi https://t.co/RPO7nEQ0FD",Mississippi
Finally...been a rough April 2020. Did not expect one yet alone two positive COVID-19 test results. Hope for immunity when this thing rears it’s ugly head next year. Good to be corona free. #RTR #covid19survivor… https://t.co/FSnif3ez0H,Georgia
3 years ago today you could catch me running towards the finish line of the 2017 Boston Marathon...now can't wait to get to this corona virus finish line! 😭 Patriot's Day will definitely not be the same on Monday… https://t.co/0HmLqtoTQn,Massachusetts
Grimlock would drink the F out of this beer. Wonder if Transformers would get the #Corona🦠🦠🦠 thanks geek! 🤓 - Drinking a King Sue by @TGBrews @ Lake Forest Keys  — https://t.co/tTf3Xdb8ca,California
"Guraded Gated South Corona Community! Luxury Pool Home with a new wing added! Over 5000 square feet of living space! @ Corona, California https://t.co/vQnx0RJfH8",California
"The lobby mats are completely finished and tightened up, ready, and waiting to be used after this whole corona BS to be done and over with! Huge thanks to Steve and his guys for laying down things for us! Also, a… https://t.co/tjJhTpZnqg",Arizona
