,tweet,sentiment,tweet,location
124,"Getting tested for coronavirus @ Northeast Washington, Washington, District of Columbia https://t.co/V5SaaCV2lA",0.5011904761904762,"Getting tested for coronavirus @ Northeast Washington, Washington, District of Columbia https://t.co/V5SaaCV2lA",District of Columbia
125,Keep your hands clean... #dirtyminded #cleaningmotivation #cleanhands #mindset #cleanculture #covid19 #socialdistancing @ Lower Haight https://t.co/CFgQdPMoGw,-0.04444444444444445,Keep your hands clean... #dirtyminded #cleaningmotivation #cleanhands #mindset #cleanculture #covid19 #socialdistancing @ Lower Haight https://t.co/CFgQdPMoGw,California
126,‼️Parents‼️Help me help you! Answer your phones!! #Covid19 #AdminLife #KCPS @ Central High School https://t.co/cxJXso1sD5,0.0,‼️Parents‼️Help me help you! Answer your phones!! #Covid19 #AdminLife #KCPS @ Central High School https://t.co/cxJXso1sD5,Missouri
127,"Sorry y'all Amid the spike in COVID 19 cases and restrictions I was forced to cancel my going Away day Party I had schedule for Sunday @ Gvo. S/O to everyone was bout to show up 💯 @ Tallahassee, Florida https://t.co/BgB2oY9Mf0",-0.04166666666666666,"Sorry y'all Amid the spike in COVID 19 cases and restrictions I was forced to cancel my going Away day Party I had schedule for Sunday @ Gvo. S/O to everyone was bout to show up 💯 @ Tallahassee, Florida https://t.co/BgB2oY9Mf0",Florida
128,"This past weekend was filled with excitement, new beginnings, and happiness. We celebrated the graduating chiefs from utswplasticsurgery in COVID-compliant style via Zoom. I feel so… https://t.co/IyLTQsfHOb",0.25,"This past weekend was filled with excitement, new beginnings, and happiness. We celebrated the graduating chiefs from utswplasticsurgery in COVID-compliant style via Zoom. I feel so… https://t.co/IyLTQsfHOb",Texas
129,I got... uh flowers delivered to my office today ❤️ the perks of working from home @ Starship Corkle https://t.co/kooFaYq1sK,0.2857142857142857,I got... uh flowers delivered to my office today ❤️ the perks of working from home @ Starship Corkle https://t.co/kooFaYq1sK,Missouri
130,"Sunday 6/28, the Gay Pride parade would have been held in NYC, passing the doors of llamasannyc llamasannyc on 6th Ave. COVID-19 has cancelled the  celebration, but we wanted to host a little curbside pop up to… https://t.co/JNeAphEujQ",0.0,"Sunday 6/28, the Gay Pride parade would have been held in NYC, passing the doors of llamasannyc llamasannyc on 6th Ave. COVID-19 has cancelled the  celebration, but we wanted to host a little curbside pop up to… https://t.co/JNeAphEujQ",New York
131,"Podcasting....pandemic style.
#buildingideas #msadesign #msasport @ Mount Lookout https://t.co/LrAqdGtqwJ",0.26904761904761904,"Podcasting....pandemic style.
#buildingideas #msadesign #msasport @ Mount Lookout https://t.co/LrAqdGtqwJ",Ohio
132,"This is my country debut album cover, 😂 just kidding, lol (I wish)! It’s an old photo I took before the pandemic hit us all and gyms were closed. As the quarantine slowly begins to lift, I challenge each of you to… https://t.co/REQT9WqgIu",-0.05,"This is my country debut album cover, 😂 just kidding, lol (I wish)! It’s an old photo I took before the pandemic hit us all and gyms were closed. As the quarantine slowly begins to lift, I challenge each of you to… https://t.co/REQT9WqgIu",New York
133,"Keeping it clean at @rwsnyc today! 
.
.
#raiseyourexperience #rwsnyc #covid19 #staysafe #sanitize #disinfection #hazmat @ RWS Entertainment Group https://t.co/TNl6jaEVuD",0.006250000000000006,"Keeping it clean at @rwsnyc today! 
.
.
#raiseyourexperience #rwsnyc #covid19 #staysafe #sanitize #disinfection #hazmat @ RWS Entertainment Group https://t.co/TNl6jaEVuD",New York
134,Council to Introduce Nearly $18 Million in COVID-19 Recovery Funding https://t.co/PqExIya4fe https://t.co/HqEYFo696X,0.0,Council to Introduce Nearly $18 Million in COVID-19 Recovery Funding https://t.co/PqExIya4fe https://t.co/HqEYFo696X,Maryland
135,"Who can relate?? 👋🏾👋🏽👋🏻👋🏿👋🏽
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
#TeamSavvy #savvyunltd #thoughtoftheday #purposefullife #journey #quarantine #behappy #friendshipquotes #hilarious #CoronaVirus #creative #women… https://t.co/1dhnXSH3rD",0.0,"Who can relate?? 👋🏾👋🏽👋🏻👋🏿👋🏽
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
#TeamSavvy #savvyunltd #thoughtoftheday #purposefullife #journey #quarantine #behappy #friendshipquotes #hilarious #CoronaVirus #creative #women… https://t.co/1dhnXSH3rD",Illinois
136,Back in Queens. #commuter #worklife #covid19 #covid_19 #essentialworker #coveryourface #washyourhandsyoufilthyanimal @ 21st Street–Queensbridge https://t.co/43hSTPWAsM,0.15,Back in Queens. #commuter #worklife #covid19 #covid_19 #essentialworker #coveryourface #washyourhandsyoufilthyanimal @ 21st Street–Queensbridge https://t.co/43hSTPWAsM,New York
137,Corona CA Tue Jun 23rd AM Forecast: TODAY Partly Cloudy Hi 93 TONIGHT Partly Cloudy Lo 61,0.13636363636363635,Corona CA Tue Jun 23rd AM Forecast: TODAY Partly Cloudy Hi 93 TONIGHT Partly Cloudy Lo 61,California
138,"The next step of our COVID journey begins today - we are now open 7 days a week🤘 Hours will vary, please check here as we fine tune things. TODAY - 6pm to 11pm - Thanks your continued support🍻 #open7days #duffs… https://t.co/edea08FGNi",0.0,"The next step of our COVID journey begins today - we are now open 7 days a week🤘 Hours will vary, please check here as we fine tune things. TODAY - 6pm to 11pm - Thanks your continued support🍻 #open7days #duffs… https://t.co/edea08FGNi",New York
139,People have been asking how to help out with some of the stuff getting done since #Covid19 🙏🏾 This Wednesday we’re doing another community cleanup in the 30th - Buena Vista neighborhood. It’s located right behind the… https://t.co/CErwS5Ivvr,-0.006944444444444438,People have been asking how to help out with some of the stuff getting done since #Covid19 🙏🏾 This Wednesday we’re doing another community cleanup in the 30th - Buena Vista neighborhood. It’s located right behind the… https://t.co/CErwS5Ivvr,District of Columbia
140,"Comment if you would or would not attend a concert like this?

Event industry feels..... We are living in crazy times (Flaming Lips concert using social distancing bubbles).
.
This is our industry. Us and us alone… https://t.co/zG9sj9FMnV",0.5,"Comment if you would or would not attend a concert like this?

Event industry feels..... We are living in crazy times (Flaming Lips concert using social distancing bubbles).
.
This is our industry. Us and us alone… https://t.co/zG9sj9FMnV",California
141,"Plain and simple 😏 ☺️😷🤧🥴 You Can't Swim with Us.... for now cuz the Covid-19 
🥰 #safety first 🙏 @ East Harlem https://t.co/fXHRniXYYC",0.2424242424242425,"Plain and simple 😏 ☺️😷🤧🥴 You Can't Swim with Us.... for now cuz the Covid-19 
🥰 #safety first 🙏 @ East Harlem https://t.co/fXHRniXYYC",New York
142,"Posted withregram • @LilWoodsHerbal Join me tonight 7pm @khoiradio Local Talk - We talked about the Little Woods' Online Anniversary Party, being an artisan tea business during the pandemic, and what's going on in… https://t.co/DIBwf1bdEd",0.5,"Posted withregram • @LilWoodsHerbal Join me tonight 7pm @khoiradio Local Talk - We talked about the Little Woods' Online Anniversary Party, being an artisan tea business during the pandemic, and what's going on in… https://t.co/DIBwf1bdEd",Iowa
143,Please read this note regarding our temporary closure:  A member of our team that worked last week has notified us that they tested positive with COVID-19.  Thankfully this person is doing well and feeling fine.  We… https://t.co/0drsmi59np,0.0,Please read this note regarding our temporary closure:  A member of our team that worked last week has notified us that they tested positive with COVID-19.  Thankfully this person is doing well and feeling fine.  We… https://t.co/0drsmi59np,Pennsylvania
144,"When PMRC reopens this Thursday, indoor fitness classes resume! Please refer to the modified class schedule and make note of COVID-19 guidelines when returning to these classes. https://t.co/m6m5A5pd2F https://t.co/hFc5vzWGDB",-0.3535714285714286,"When PMRC reopens this Thursday, indoor fitness classes resume! Please refer to the modified class schedule and make note of COVID-19 guidelines when returning to these classes. https://t.co/m6m5A5pd2F https://t.co/hFc5vzWGDB",Maryland
145,"𝟛𝟜 🆆🅴🅴🅺🆂!! Getting ready to see baby boy! I really wish this corona would kick dust. Patient only appointments and no hospital visitors is really sucking 😭 @ Joplin, Missouri https://t.co/tRIIpdBCop",-0.2833333333333333,"𝟛𝟜 🆆🅴🅴🅺🆂!! Getting ready to see baby boy! I really wish this corona would kick dust. Patient only appointments and no hospital visitors is really sucking 😭 @ Joplin, Missouri https://t.co/tRIIpdBCop",Missouri
146,"Notice how we ""did"" a great job, past tense, as if this whole ordeal is over with. What about we ""are doing"" a great job? https://t.co/i3tws86BZ2",0.2213068181818182,"Notice how we ""did"" a great job, past tense, as if this whole ordeal is over with. What about we ""are doing"" a great job? https://t.co/i3tws86BZ2",Wisconsin
147,"Link in Bio 🌚
.
.
.
.

#nynja #productivity #productivitytips #wechat #zoom #slack #teams #businessleader #productmanagement #wfh #workfromhome #futureofwork #garyvee #timemanagement #linkedin #csuite #worktips… https://t.co/Ay7aMeokAm",0.0,"Link in Bio 🌚
.
.
.
.

#nynja #productivity #productivitytips #wechat #zoom #slack #teams #businessleader #productmanagement #wfh #workfromhome #futureofwork #garyvee #timemanagement #linkedin #csuite #worktips… https://t.co/Ay7aMeokAm",New York
148,"Wear a GD mask! 😷 
.
.
.
.
#wearamask #coronavirus #covid19 #iwillcutyou (not really, I don’t like 🩸 or violence) #2020 #usa #besafe #staysafe @ Miami Gardens, Florida https://t.co/wybKUqy0Hp",0.3625,"Wear a GD mask! 😷 
.
.
.
.
#wearamask #coronavirus #covid19 #iwillcutyou (not really, I don’t like 🩸 or violence) #2020 #usa #besafe #staysafe @ Miami Gardens, Florida https://t.co/wybKUqy0Hp",Florida
149,👋🏾 FREE WORKSHOP ON ZOOM! SPREAD THE WORD! 🌟 Sibley Memorial Hospital presents: Caring for Mind and Body During COVID-19 [SP]  https://t.co/tkOWFebWeX,-0.2916666666666667,👋🏾 FREE WORKSHOP ON ZOOM! SPREAD THE WORD! 🌟 Sibley Memorial Hospital presents: Caring for Mind and Body During COVID-19 [SP]  https://t.co/tkOWFebWeX,New York
150,"So if you never take a C19/coronavirus test, you good.
unclekennylee got me with this one! 😂😂😂

#Repost unclekennylee (with @report.for.insta)
...
And you're not drunk if you don't take a breathalyzer. Or an addict… https://t.co/3sDJWE1VmK",-0.09999999999999998,"So if you never take a C19/coronavirus test, you good.
unclekennylee got me with this one! 😂😂😂

#Repost unclekennylee (with @report.for.insta)
...
And you're not drunk if you don't take a breathalyzer. Or an addict… https://t.co/3sDJWE1VmK",Illinois
151,"Covid 19 Honey-Do-List Project #9 - Painting Plant Hangers &amp; Stuff

Whilst putzing around the other projects, I noticed the plant holders had faded and, hence an eyesore for the other projects we were doing.

So,… https://t.co/INFQKcrNNH",0.21464646464646464,"Covid 19 Honey-Do-List Project #9 - Painting Plant Hangers &amp; Stuff

Whilst putzing around the other projects, I noticed the plant holders had faded and, hence an eyesore for the other projects we were doing.

So,… https://t.co/INFQKcrNNH",Oklahoma
152,"ranchojanitorialsupplies just received a large shipment of disinfectant wipes. They can only be sold by cases of 6, each tub has 160 wipes. It does have a corona virus kill claim. Until supplies last, last time they… https://t.co/FtwikK6Fam",0.1625,"ranchojanitorialsupplies just received a large shipment of disinfectant wipes. They can only be sold by cases of 6, each tub has 160 wipes. It does have a corona virus kill claim. Until supplies last, last time they… https://t.co/FtwikK6Fam",California
153,"Social distancing practiced by some, ignored by others.
.
.
.
#SocialDistancing #empirestatebuilding #esb #lgbtq #gay #lgbt #lesbian #pride #village #westvillage #hudsonriverpark #hudsonrivergreenway #hudsonriverpark… https://t.co/ULWMdUjDoH",0.08,"Social distancing practiced by some, ignored by others.
.
.
.
#SocialDistancing #empirestatebuilding #esb #lgbtq #gay #lgbt #lesbian #pride #village #westvillage #hudsonriverpark #hudsonrivergreenway #hudsonriverpark… https://t.co/ULWMdUjDoH",New York
154,"Oatmeal Art.  I think social distancing has finally gotten to me. 🎨👩‍🎨 🖼 #socialdistancingproblems #covid19 #foodart @ Urban Estates, Naples, Florida https://t.co/72SAhp0fEG",0.5625,"Oatmeal Art.  I think social distancing has finally gotten to me. 🎨👩‍🎨 🖼 #socialdistancingproblems #covid19 #foodart @ Urban Estates, Naples, Florida https://t.co/72SAhp0fEG",Florida
155,"In such difficult times, whether it’s the racial unrest and injustice in our country or in the midst of a pandemic, the most important thing for us to remember is we are who He says you are. 

This season across the… https://t.co/iVmUwtppGO",0.3133333333333333,"In such difficult times, whether it’s the racial unrest and injustice in our country or in the midst of a pandemic, the most important thing for us to remember is we are who He says you are. 

This season across the… https://t.co/iVmUwtppGO",Michigan
156,"It’s called the Zephyr!
The Bluegrass Sanitizer Dispenser is a MOTION-ACTIVATED, TOUCHLESS dispenser that releases a SPRAY of liquid Hand Sanitizer.

Wall mountable or available with a custom stand thanks to… https://t.co/a5UFOO1cZU",-0.125,"It’s called the Zephyr!
The Bluegrass Sanitizer Dispenser is a MOTION-ACTIVATED, TOUCHLESS dispenser that releases a SPRAY of liquid Hand Sanitizer.

Wall mountable or available with a custom stand thanks to… https://t.co/a5UFOO1cZU",Kentucky
157,"https://t.co/q1bIRBjDj8 Four men who have helped lead the U.S. response to the coronavirus pandemic are set to testify before the House Energy and Commerce Committee on Tuesday, https://t.co/3cm14yGzI6 #atx #austin #all512",-0.033333333333333284,"https://t.co/q1bIRBjDj8 Four men who have helped lead the U.S. response to the coronavirus pandemic are set to testify before the House Energy and Commerce Committee on Tuesday, https://t.co/3cm14yGzI6 #atx #austin #all512",Texas
158,"O P E R A T I O N : Home Search 🔭
#Mask ✔️
#Gloves ✔️
#Shoe coverings✔️
#HandSanitizer ✔️
#Disinfectant wipes ✔️
Feels a bit strange but these are some of the adjustments we,the #Realtors have adopted during #Covid… https://t.co/tnL2FKAzB0",0.225,"O P E R A T I O N : Home Search 🔭
#Mask ✔️
#Gloves ✔️
#Shoe coverings✔️
#HandSanitizer ✔️
#Disinfectant wipes ✔️
Feels a bit strange but these are some of the adjustments we,the #Realtors have adopted during #Covid… https://t.co/tnL2FKAzB0",Missouri
159,Please have your mask on properly when you come to get food 😷 The Dining Room is currently still CLOSED. #flattenthecurve #strongertogether #maskorder #burgersontherun @ Stanton's City Bites https://t.co/isngcd40ug,1.0,Please have your mask on properly when you come to get food 😷 The Dining Room is currently still CLOSED. #flattenthecurve #strongertogether #maskorder #burgersontherun @ Stanton's City Bites https://t.co/isngcd40ug,Texas
160,Can’t see me wearing this all day at school !! #mask #covid19 @ Barb's Bike https://t.co/Uff06C6hoZ,0.0,Can’t see me wearing this all day at school !! #mask #covid19 @ Barb's Bike https://t.co/Uff06C6hoZ,Massachusetts
161,"Falchi asked about 45 slowdown on testing: “we will be doing more testing...”  #falchi #covid19 #usa @ New York, New York https://t.co/A3BnsZMkAd",0.1375,"Falchi asked about 45 slowdown on testing: “we will be doing more testing...”  #falchi #covid19 #usa @ New York, New York https://t.co/A3BnsZMkAd",New York
162,"Tune in for Chalk Talk at 11am. On today’s show we’re taking a look at NBA &amp; WNBA players opting out of the season. Also, hear from Dr. Fauci on sports and COVID-19, plus Coach Michael Haywood on college football… https://t.co/uvzaQguvu7",0.1,"Tune in for Chalk Talk at 11am. On today’s show we’re taking a look at NBA &amp; WNBA players opting out of the season. Also, hear from Dr. Fauci on sports and COVID-19, plus Coach Michael Haywood on college football… https://t.co/uvzaQguvu7",Texas
163,"It’s disappointing with Covid we are not able to celebrate #PrideMonth with the community. The second picture was from our past employment interns who created art and pieces for our Pride events. 

But we are still… https://t.co/f6NxZcuvxa",0.30000000000000004,"It’s disappointing with Covid we are not able to celebrate #PrideMonth with the community. The second picture was from our past employment interns who created art and pieces for our Pride events. 

But we are still… https://t.co/f6NxZcuvxa",Minnesota
164,"On one side is Luzy on the other my Husband. 
#goodmorning 
#werkwerkwerk 
#workingfromhome 
#cat 
#catsofinstagram 
#puss 
#pùssy 
#gatita 
#kittycat @ Mississippi St Condos, San Diego,… https://t.co/P2yPaQTKko",0.3133333333333333,"On one side is Luzy on the other my Husband. 
#goodmorning 
#werkwerkwerk 
#workingfromhome 
#cat 
#catsofinstagram 
#puss 
#pùssy 
#gatita 
#kittycat @ Mississippi St Condos, San Diego,… https://t.co/P2yPaQTKko",California
165,"Wow, this road to a first time home ownership has been one for the books for my clients. With covid19 making the housing market tighter than ever, I am so proud of my clients for sticking it through and working to be… https://t.co/MLKsVSO6dE",0.3444444444444444,"Wow, this road to a first time home ownership has been one for the books for my clients. With covid19 making the housing market tighter than ever, I am so proud of my clients for sticking it through and working to be… https://t.co/MLKsVSO6dE",Texas
166,"Power to the People @theflvr Mask samples just came - looking good!  Only bad thing is with COVID it’s taking 10-14days for safe fulfillment. ✊🏽 hit me up to place your order @ Seattle, Washington https://t.co/AKsDvbWkpU",-0.05,"Power to the People @theflvr Mask samples just came - looking good!  Only bad thing is with COVID it’s taking 10-14days for safe fulfillment. ✊🏽 hit me up to place your order @ Seattle, Washington https://t.co/AKsDvbWkpU",Washington
167,RSVP for Mitigating Impact of COVID-19 on Education by VR &amp;amp; AR Technology (Webinar) #VRARA #India @AIChEMITWPU @vrara_pune #covid19  https://t.co/LOszbAIPlR,-0.03333333333333333,RSVP for Mitigating Impact of COVID-19 on Education by VR &amp;amp; AR Technology (Webinar) #VRARA #India @AIChEMITWPU @vrara_pune #covid19  https://t.co/LOszbAIPlR,Missouri
168,"Pet Food &amp; Litter Giveaway

Council President Emeritus Herb Wesson is hosting an emergency pet food pantry in response to the ongoing COVID-19 pandemic on Monday, June 29.

The pet food pantry is intended to help… https://t.co/39TYfDx8jF",0.0,"Pet Food &amp; Litter Giveaway

Council President Emeritus Herb Wesson is hosting an emergency pet food pantry in response to the ongoing COVID-19 pandemic on Monday, June 29.

The pet food pantry is intended to help… https://t.co/39TYfDx8jF",California
169,"Thanks to our health and wellness partner @ohiohealth for the generous donation of COVID-19 supplies! Our facilities team received a pallet full of PPE and other supplies this morning, and we’re grateful for… https://t.co/Fpf0Pl6Tku",0.3133333333333333,"Thanks to our health and wellness partner @ohiohealth for the generous donation of COVID-19 supplies! Our facilities team received a pallet full of PPE and other supplies this morning, and we’re grateful for… https://t.co/Fpf0Pl6Tku",Ohio
170,"With COVID and travel/visa restrictions I'd say this summer vacation has been a lovely prison 😅 hoping the world will come back to its senses 🙂 @ Rochester, New York https://t.co/qs32Mq7pW6",0.0,"With COVID and travel/visa restrictions I'd say this summer vacation has been a lovely prison 😅 hoping the world will come back to its senses 🙂 @ Rochester, New York https://t.co/qs32Mq7pW6",New York
171,"Ready to Polish the Table? 
Lord knows I am!!  I’ve been trying not to comment on fake news and fake facts about Covid and facemasks so I am going to definitely need my own class this morning!! 

Keeping my promise… https://t.co/A9lTYdL7lD",-0.275,"Ready to Polish the Table? 
Lord knows I am!!  I’ve been trying not to comment on fake news and fake facts about Covid and facemasks so I am going to definitely need my own class this morning!! 

Keeping my promise… https://t.co/A9lTYdL7lD",California
172,"MOVING DURING COVID-19
Get New Boxes
Normally, it is easy to find someone in your neighborhood who recently moved who has spare boxes laying around. For now, it is recommended that you purchase new boxes as… https://t.co/O86MHJPTEX",0.0,"MOVING DURING COVID-19
Get New Boxes
Normally, it is easy to find someone in your neighborhood who recently moved who has spare boxes laying around. For now, it is recommended that you purchase new boxes as… https://t.co/O86MHJPTEX",Florida
173,"Get Tested for COVID-19

Sign up for an appointment time now. This helps us keep wait times short and give people plenty of space.

Open to everyone

Symptoms or no symptoms

Free, no… https://t.co/sS6nQo2tmj",0.14285714285714285,"Get Tested for COVID-19

Sign up for an appointment time now. This helps us keep wait times short and give people plenty of space.

Open to everyone

Symptoms or no symptoms

Free, no… https://t.co/sS6nQo2tmj",Minnesota
174,"Damn Coronavirus pandemic making it feel like things have literally slowly ASF dragged on for an eternity this year. Holy f'ing 💩! @ Sioux Falls, South Dakota https://t.co/HJYzsvAzuP",0.3133333333333333,"Damn Coronavirus pandemic making it feel like things have literally slowly ASF dragged on for an eternity this year. Holy f'ing 💩! @ Sioux Falls, South Dakota https://t.co/HJYzsvAzuP",South Dakota
175,"Hey friends! I wanted to thank everyone for reaching out to us after we recently had to bow out of our spot at Rhythm on the Rails. I, along with another member of my household have tested positive for Covid-19. We… https://t.co/lw0ykjZKXC",0.06818181818181818,"Hey friends! I wanted to thank everyone for reaching out to us after we recently had to bow out of our spot at Rhythm on the Rails. I, along with another member of my household have tested positive for Covid-19. We… https://t.co/lw0ykjZKXC",South Carolina
176,https://t.co/q1bIRBjDj8 AHC aims to preserve a record of the city’s response to the pandemic —including how dining habits changed with social distancing https://t.co/jPnMOrQK8Z #atx #austin #all512,-0.125,https://t.co/q1bIRBjDj8 AHC aims to preserve a record of the city’s response to the pandemic —including how dining habits changed with social distancing https://t.co/jPnMOrQK8Z #atx #austin #all512,Texas
177,Homemade #lonches are one of the few highlights of my lockdown. It’s all about those homemade touches (and the #SalsaPistolero of course) @ East Village https://t.co/IjWd36ZPLj,0.3833333333333333,Homemade #lonches are one of the few highlights of my lockdown. It’s all about those homemade touches (and the #SalsaPistolero of course) @ East Village https://t.co/IjWd36ZPLj,New York
178,Have you got something to #celebrate? Let us help you make sure #nochildleftout and #everyonematters during your get together whether big or #socialdistancing ! #certifiedglutenfree #certifiedtop6free… https://t.co/ws1E6ngNzA,0.0,Have you got something to #celebrate? Let us help you make sure #nochildleftout and #everyonematters during your get together whether big or #socialdistancing ! #certifiedglutenfree #certifiedtop6free… https://t.co/ws1E6ngNzA,New York
179,We can thank COVID for changing our luxury shopping habits. Up to you if that is for the better or worst... read more @reveriepage | cc: forbes x @tanyaklich | 📸 @cassellinc… https://t.co/Vd5Ntn1jDg,0.0,We can thank COVID for changing our luxury shopping habits. Up to you if that is for the better or worst... read more @reveriepage | cc: forbes x @tanyaklich | 📸 @cassellinc… https://t.co/Vd5Ntn1jDg,New York
180,"Good morning from CDM....  I sure have missed you Cali! #junegloom  #waterview @ Corona del Mar, California https://t.co/hcJ2qRUlh3",0.05,"Good morning from CDM....  I sure have missed you Cali! #junegloom  #waterview @ Corona del Mar, California https://t.co/hcJ2qRUlh3",California
181,"It’s TUESDAY !! Time for Real Estate Market Update. This time straight from the board! Here message from our president 
••
••
“ Promising news for South Florida! Despite the pandemic, real estate market values are… https://t.co/oyu9CQ1pZz",0.0,"It’s TUESDAY !! Time for Real Estate Market Update. This time straight from the board! Here message from our president 
••
••
“ Promising news for South Florida! Despite the pandemic, real estate market values are… https://t.co/oyu9CQ1pZz",Florida
182,"Dr. Anthony Fauci said there is a 'promising' coronavirus vaccine entering phase three trials next month 'It will be when and not if' there is a vaccine, Fauci said 
He told lawmakers a vaccine could be ready in… https://t.co/etC2eBKPoo",0.13333333333333333,"Dr. Anthony Fauci said there is a 'promising' coronavirus vaccine entering phase three trials next month 'It will be when and not if' there is a vaccine, Fauci said 
He told lawmakers a vaccine could be ready in… https://t.co/etC2eBKPoo",Florida
183,"When conducting a congressional hearing, it’s important to have a good mask fit. 🤭#covid19 #drfauci #congress @ Chase Oaks, Plano, Texas https://t.co/0B8sbZMpni",-0.3750000000000001,"When conducting a congressional hearing, it’s important to have a good mask fit. 🤭#covid19 #drfauci #congress @ Chase Oaks, Plano, Texas https://t.co/0B8sbZMpni",Texas
184,"Hey! HAPPY Tuesday! We have to work on slowing down #covid19 , so I will protect myself with either a face shield or face mask during your massage. Stay safe. Peace &amp; blessings. 🖤Kris… https://t.co/UcjA2tLVOs",0.11363636363636365,"Hey! HAPPY Tuesday! We have to work on slowing down #covid19 , so I will protect myself with either a face shield or face mask during your massage. Stay safe. Peace &amp; blessings. 🖤Kris… https://t.co/UcjA2tLVOs",Texas
185,"FDA warns 9 hand sanitizers may contain a potentially fatal ingredient.⁣
⁣
The U.S. Food and Drug Administration is warning people not to use certain hand sanitizer products because they may contain methanol, a toxic… https://t.co/RVOveYWWFJ",0.03333333333333333,"FDA warns 9 hand sanitizers may contain a potentially fatal ingredient.⁣
⁣
The U.S. Food and Drug Administration is warning people not to use certain hand sanitizer products because they may contain methanol, a toxic… https://t.co/RVOveYWWFJ",West Virginia
186,"That face you make when you leave a meeting in which you’re told you’re gonna start working from home tomorrow, then during THAT meeting you get an email saying you got a promotion and pay raise. #glorybetoGod… https://t.co/qelwbngdlH",0.5333333333333333,"That face you make when you leave a meeting in which you’re told you’re gonna start working from home tomorrow, then during THAT meeting you get an email saying you got a promotion and pay raise. #glorybetoGod… https://t.co/qelwbngdlH",Arizona
187,"Five Over-the-Rhine restaurants and bars are closing for the day Tuesday so all employees can be tested for coronavirus. It comes after one employee likely tested positive for COVID-19. 

""The only way our company… https://t.co/CQLJTzrXEq",-0.2,"Five Over-the-Rhine restaurants and bars are closing for the day Tuesday so all employees can be tested for coronavirus. It comes after one employee likely tested positive for COVID-19. 

""The only way our company… https://t.co/CQLJTzrXEq",Ohio
188,"This summer may look different with social distancing and many camps cancelled, but that doesn’t mean it can’t be fun. Think of MINA DANIELLE as Camp Backyard, where fun craft activities and jewelry making can happen… https://t.co/SGKNDlOGTh",0.0,"This summer may look different with social distancing and many camps cancelled, but that doesn’t mean it can’t be fun. Think of MINA DANIELLE as Camp Backyard, where fun craft activities and jewelry making can happen… https://t.co/SGKNDlOGTh",Pennsylvania
189,"Drove-in service last Sunday @kingsworddallas was absolutely amazing. Really lovely church. I had am amazing time pf fellowship. #covid19 can't stop the move of God.
If your in #dallas
Come in your car and worship… https://t.co/3dW6x0lKxF",0.0,"Drove-in service last Sunday @kingsworddallas was absolutely amazing. Really lovely church. I had am amazing time pf fellowship. #covid19 can't stop the move of God.
If your in #dallas
Come in your car and worship… https://t.co/3dW6x0lKxF",Texas
190,"“Spending time in the studio now helps me quiet my mind during the ongoing pandemic.”

Please read my latest Five Question Interview with Susan Hanft of Gone To Pot.

Link in… https://t.co/8yMMqNMxUv",0.0,"“Spending time in the studio now helps me quiet my mind during the ongoing pandemic.”

Please read my latest Five Question Interview with Susan Hanft of Gone To Pot.

Link in… https://t.co/8yMMqNMxUv",Texas
191,"New riff/song idea. I think it could be about Covid, but who knows 🤷🏻‍♂️, maybe I’ll call is pandemic or stay inside...anyway, let me know what you think (there’s also two videos, part one and part two). #guitarist… https://t.co/yxkcSWwIkg",0.0,"New riff/song idea. I think it could be about Covid, but who knows 🤷🏻‍♂️, maybe I’ll call is pandemic or stay inside...anyway, let me know what you think (there’s also two videos, part one and part two). #guitarist… https://t.co/yxkcSWwIkg",Maryland
192,"Waiting for an appointment this morning, looked up and saw this. The word that keeps coming to mind through this COVID-19 campaign journey is hope. And there it is in a picture. Grey sky, obscured by shifting clouds,… https://t.co/aj6QMDaEu9",0.0,"Waiting for an appointment this morning, looked up and saw this. The word that keeps coming to mind through this COVID-19 campaign journey is hope. And there it is in a picture. Grey sky, obscured by shifting clouds,… https://t.co/aj6QMDaEu9",Arkansas
193,"For over 50 years Chief Seattle Club has been serving Native people experiencing homelessness. While the COVID-19 pandemic forced businesses and other organizations to close, we worked through the logistical… https://t.co/7tTIBbxuYR",0.6625,"For over 50 years Chief Seattle Club has been serving Native people experiencing homelessness. While the COVID-19 pandemic forced businesses and other organizations to close, we worked through the logistical… https://t.co/7tTIBbxuYR",Washington
194,"M.O.A. Logo T-Shirt 👕
.
.
$23.99
.
.
Shop Now! (Link in Bio)
.
.
Due to COVID-19 Shipping can take up to 2-6 weeks
.
.
#homlessfits #culturfits #streetwearcathedral #fashionbruh #thegallerystreetwear #fitrotation… https://t.co/JkflfeHf8k",0.5,"M.O.A. Logo T-Shirt 👕
.
.
$23.99
.
.
Shop Now! (Link in Bio)
.
.
Due to COVID-19 Shipping can take up to 2-6 weeks
.
.
#homlessfits #culturfits #streetwearcathedral #fashionbruh #thegallerystreetwear #fitrotation… https://t.co/JkflfeHf8k",Texas
