,tweet,sentiment,tweet,location
114,Good morning!!!!!#nurselife💊💉 #workflow💰 #dayshift #newjob #happycincodemayo #nursesrock #nursesofinstagram #blacknurseskillingit #blackgirlmagic✨ #teammelanin #teamnatural #blessedalways #covid19 #inthistogether… https://t.co/7eATG0SHC0,0.0,Good morning!!!!!#nurselife💊💉 #workflow💰 #dayshift #newjob #happycincodemayo #nursesrock #nursesofinstagram #blacknurseskillingit #blackgirlmagic✨ #teammelanin #teamnatural #blessedalways #covid19 #inthistogether… https://t.co/7eATG0SHC0,Ohio
115,"After seeing so many posts online about not being able to access the products that were once available in-store due to most retailers being closed throughout the U.S. due to the COVID-19 pandemic, I decided last… https://t.co/PItNoRJFgI",0.35,"After seeing so many posts online about not being able to access the products that were once available in-store due to most retailers being closed throughout the U.S. due to the COVID-19 pandemic, I decided last… https://t.co/PItNoRJFgI",California
116,"COVID-19 testing America? Who knows?  Health in America is basically private.  

Hand over money.  

Then we talk about life.  

So two months ago I arrived in Los Angeles with heavy flu.… https://t.co/DPwdvSf8Om",0.3125,"COVID-19 testing America? Who knows?  Health in America is basically private.  

Hand over money.  

Then we talk about life.  

So two months ago I arrived in Los Angeles with heavy flu.… https://t.co/DPwdvSf8Om",California
117,Good morning. Be safe and have a good one. #facemask #gallonofmilk #bluecap #virus #coronavirus #covid19 #tuesday #newbern #v1033 #enc #nc #crystalcoast #coastalcarolina #northcarolina #goodmorning #morningshow… https://t.co/epH6yHXtKO,-0.0625,Good morning. Be safe and have a good one. #facemask #gallonofmilk #bluecap #virus #coronavirus #covid19 #tuesday #newbern #v1033 #enc #nc #crystalcoast #coastalcarolina #northcarolina #goodmorning #morningshow… https://t.co/epH6yHXtKO,North Carolina
118,"When you have to bring the bar to you during COVID-19! Cheers everyone.
-
-
Www.Dallasfoodporn. Com
-
-
#HappyHour #DallasFoodPorn #Instadrink #Libation #COVID19 @ Modern Pond Villa https://t.co/pHADYZp808",-0.0625,"When you have to bring the bar to you during COVID-19! Cheers everyone.
-
-
Www.Dallasfoodporn. Com
-
-
#HappyHour #DallasFoodPorn #Instadrink #Libation #COVID19 @ Modern Pond Villa https://t.co/pHADYZp808",Texas
119,"Man! This coronavirus ain't no joke.  Stay safe everyone!!! @ Murfreesboro, Tennessee https://t.co/uauE8aRkd4",0.1,"Man! This coronavirus ain't no joke.  Stay safe everyone!!! @ Murfreesboro, Tennessee https://t.co/uauE8aRkd4",Tennessee
120,Produce Food Safety &amp;amp; COVID-19  Sarah Everhart  https://t.co/4P8hxrFk82,0.475,Produce Food Safety &amp;amp; COVID-19  Sarah Everhart  https://t.co/4P8hxrFk82,Maryland
121,COVID-19 and Hematology (My Academic Kryptonite) https://t.co/xCqWxJxsFR via @DesMoinesUniv https://t.co/xLAjZp7AJO,-0.5564697265625,COVID-19 and Hematology (My Academic Kryptonite) https://t.co/xCqWxJxsFR via @DesMoinesUniv https://t.co/xLAjZp7AJO,District of Columbia
122,"Covid-19 testing is available at DCCM.    Please call to reserve your spot for the next order.  Order will be placed by end of day tomorrow.  
 
#DCCM #hampton #nh #seacoast #DCCMAcademy #surfacemed #vaginalhealth… https://t.co/hoOnUAUJDO",0.5,"Covid-19 testing is available at DCCM.    Please call to reserve your spot for the next order.  Order will be placed by end of day tomorrow.  
 
#DCCM #hampton #nh #seacoast #DCCMAcademy #surfacemed #vaginalhealth… https://t.co/hoOnUAUJDO",New Hampshire
123,"Happy Cinco de Mayo Peeps 🍻#COVID-19 Style #SaferAtHome #MexicanTakeOut #CurbsideMargaritas #TequillaShotsToGo @ Brookfield, Wisconsin https://t.co/odLGdUbkjT",0.0,"Happy Cinco de Mayo Peeps 🍻#COVID-19 Style #SaferAtHome #MexicanTakeOut #CurbsideMargaritas #TequillaShotsToGo @ Brookfield, Wisconsin https://t.co/odLGdUbkjT",Wisconsin
124,"Mike Parker: During the COVID-19 confusion, please do not forget to complete the Census  https://t.co/NcIGVx0nZC",0.0,"Mike Parker: During the COVID-19 confusion, please do not forget to complete the Census  https://t.co/NcIGVx0nZC",North Carolina
125,"chasing sunrise. it's been a long time since I've done it. A moment of stillness and wonder. the day begins. 

may 5 2020 5:28-5:41am 39°F

swipe to see three views of sun rise.

#covid19 #lifeinthetimeofcorona… https://t.co/JJOu6vTAN7",0.30000000000000004,"chasing sunrise. it's been a long time since I've done it. A moment of stillness and wonder. the day begins. 

may 5 2020 5:28-5:41am 39°F

swipe to see three views of sun rise.

#covid19 #lifeinthetimeofcorona… https://t.co/JJOu6vTAN7",Connecticut
126,Kentucky woman with coronavirus arrested at Kroger after defying quarantine for third time   https://t.co/q8B2s3x51s  #MorningJoe  #FoxNews  #foxandfriends,0.0,Kentucky woman with coronavirus arrested at Kroger after defying quarantine for third time   https://t.co/q8B2s3x51s  #MorningJoe  #FoxNews  #foxandfriends,Michigan
127,"HAPPY CINCO DE MAYO!...TACO TUESDAY!....TACOS GO GREAT WITH a 6-PACK OF CORONA or CORONA LIGHT!
.
.
.Happy Birthday @nicole_emalee 
.

#jesterstrong
#jesterloyal
#courtjester #freehold #aberdeen #TakeOutToGiveBack… https://t.co/q6nHa14cNJ",0.0,"HAPPY CINCO DE MAYO!...TACO TUESDAY!....TACOS GO GREAT WITH a 6-PACK OF CORONA or CORONA LIGHT!
.
.
.Happy Birthday @nicole_emalee 
.

#jesterstrong
#jesterloyal
#courtjester #freehold #aberdeen #TakeOutToGiveBack… https://t.co/q6nHa14cNJ",New Jersey
128,So many thoughts in my head! This whole coronavirus stuff is taking a very heavy toll on my emotions. Just ugh!,0.1,So many thoughts in my head! This whole coronavirus stuff is taking a very heavy toll on my emotions. Just ugh!,New York
129,Poll: Americans in all 50 states say their governor is handling the coronavirus better than Trump https://t.co/p0vu73s5tT https://t.co/rktuogvTir #foxandfriends  #FoxNews #MAGA,-0.05,Poll: Americans in all 50 states say their governor is handling the coronavirus better than Trump https://t.co/p0vu73s5tT https://t.co/rktuogvTir #foxandfriends  #FoxNews #MAGA,Michigan
130,"Per @keishabottoms .....
Going to the malls for J's and other items, the parks to be social and enjoying your local diners increases your risk of catching the Covid-19. In #Georgia that don't have to worry about… https://t.co/wxlOU0waJg",0.25,"Per @keishabottoms .....
Going to the malls for J's and other items, the parks to be social and enjoying your local diners increases your risk of catching the Covid-19. In #Georgia that don't have to worry about… https://t.co/wxlOU0waJg",Georgia
131,"#onesmartladysays
""Happy Cinco De Mayo on Taco Tuesday but beware of the Corona."" #cincodemayo… https://t.co/4hfDcRJUS5",0.05000000000000002,"#onesmartladysays
""Happy Cinco De Mayo on Taco Tuesday but beware of the Corona."" #cincodemayo… https://t.co/4hfDcRJUS5",Delaware
132,Happy Cinco de Mayo on Taco Tuesday. Have a Corona and enjoy the irony while quarantined. @ Syracuse DAV Volunteer Transportation Network https://t.co/iTafkydrG4,0.8,Happy Cinco de Mayo on Taco Tuesday. Have a Corona and enjoy the irony while quarantined. @ Syracuse DAV Volunteer Transportation Network https://t.co/iTafkydrG4,New York
133,"Anymore, how I feel with the Covid virus. Hard to keep a good attitude about things when it doesnt seem like any traction is being gained against this virus. @ Delaware, Ohio https://t.co/G7IutnElr7",0.05000000000000002,"Anymore, how I feel with the Covid virus. Hard to keep a good attitude about things when it doesnt seem like any traction is being gained against this virus. @ Delaware, Ohio https://t.co/G7IutnElr7",Ohio
134,"🌀
covid-19 pandemic quarantine
these are
the people
of
Granville, Ohio | April 2020
.
the Rutter-Babaryk family
Greenwood Loop
.
.
View all the photographs together on the blog (link in… https://t.co/gUE6d2f4Q8",0.05000000000000002,"🌀
covid-19 pandemic quarantine
these are
the people
of
Granville, Ohio | April 2020
.
the Rutter-Babaryk family
Greenwood Loop
.
.
View all the photographs together on the blog (link in… https://t.co/gUE6d2f4Q8",Ohio
135,"How about you !!  Have you lost it ?? 👀😷🤣
Plz don’t 🤓
Forget about the Virus 🦠 from the Negative side 
The Positive side - the CoVID has proven how creative we can be 🤣😜  

Remember a Mask 😷 doesn’t do anything if… https://t.co/5Cwm7o2ZVY",0.05000000000000002,"How about you !!  Have you lost it ?? 👀😷🤣
Plz don’t 🤓
Forget about the Virus 🦠 from the Negative side 
The Positive side - the CoVID has proven how creative we can be 🤣😜  

Remember a Mask 😷 doesn’t do anything if… https://t.co/5Cwm7o2ZVY",Texas
136,"The Spring Real Estate market is in full swing...with or without #covid19 ! We are working hard to protect ourselves and our clients with los if virtual tours and face timing, hand sanitizer galore, masks and social… https://t.co/2hynlqyPp4",0.20416666666666666,"The Spring Real Estate market is in full swing...with or without #covid19 ! We are working hard to protect ourselves and our clients with los if virtual tours and face timing, hand sanitizer galore, masks and social… https://t.co/2hynlqyPp4",Virginia
137,https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Tuesday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/vGO3MOKwB0 #atx #austin #all512,0.05000000000000002,https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Tuesday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/vGO3MOKwB0 #atx #austin #all512,Texas
138,BIG UP! To qarlwithaq for setting up The Emotional Support Stream Charity Event May 1st through 3rd 2020!!! It was a pleasure to be apart of this event to support the individuals directly impacted by the COVID-19… https://t.co/kZKK3DiHgS,0.0,BIG UP! To qarlwithaq for setting up The Emotional Support Stream Charity Event May 1st through 3rd 2020!!! It was a pleasure to be apart of this event to support the individuals directly impacted by the COVID-19… https://t.co/kZKK3DiHgS,California
139,"How To Get Financing During COVID-19 Downtime!
.
COVID-19 is impacting businesses big and small in various ways. Everyone is learning to react and adapt to survive. Regardless of your circumstances, there’s one thing… https://t.co/sGye44yQBn",-0.1,"How To Get Financing During COVID-19 Downtime!
.
COVID-19 is impacting businesses big and small in various ways. Everyone is learning to react and adapt to survive. Regardless of your circumstances, there’s one thing… https://t.co/sGye44yQBn",California
140,"Its #GivingTuesdayNow due to the unprecedented need of non profits due to the #Coronavirus crisis today is another opportunity to support organizations helping those impacted the most.

In #BaltimoreCounty the… https://t.co/eJ0l86AGv5",0.6000000000000001,"Its #GivingTuesdayNow due to the unprecedented need of non profits due to the #Coronavirus crisis today is another opportunity to support organizations helping those impacted the most.

In #BaltimoreCounty the… https://t.co/eJ0l86AGv5",Maryland
141,"I miss going to @starbucks but I know we will be back soon💛💛
.
.
.
.
.
.
.
#pandemic #peace #socialdistancing #isolation #besafe #covid #life #stayingin #quarantine #coronavirus #socialisolation #corona… https://t.co/lEHdpCnQ21",0.0,"I miss going to @starbucks but I know we will be back soon💛💛
.
.
.
.
.
.
.
#pandemic #peace #socialdistancing #isolation #besafe #covid #life #stayingin #quarantine #coronavirus #socialisolation #corona… https://t.co/lEHdpCnQ21",Georgia
142,Good morning I'm still about that dialysis right in the middle of a Coronavirus! I have to be thankful it could be worse! #thankful #thestruggleisreal #dialysis #kidneydisease #neuropathy #covıd19 @ Fresenius… https://t.co/d63H6yOU9l,0.10625,Good morning I'm still about that dialysis right in the middle of a Coronavirus! I have to be thankful it could be worse! #thankful #thestruggleisreal #dialysis #kidneydisease #neuropathy #covıd19 @ Fresenius… https://t.co/d63H6yOU9l,North Carolina
143,"Emil • @emilcohen • COVID-19 Self Portrait @ New York, New York https://t.co/1EcIcAiB77",0.0,"Emil • @emilcohen • COVID-19 Self Portrait @ New York, New York https://t.co/1EcIcAiB77",New York
144,"@lapublichealth “Staying informed is important, but overconsumption can be overwhelming and lead to extra stress. #WellnessMatters #COVID19

Mantenerse informado es importante, pero el consumo excesivo puede ser… https://t.co/NUPxcsz5l2",0.0,"@lapublichealth “Staying informed is important, but overconsumption can be overwhelming and lead to extra stress. #WellnessMatters #COVID19

Mantenerse informado es importante, pero el consumo excesivo puede ser… https://t.co/NUPxcsz5l2",California
145,"Coronavirus: Stop Waiting for a Miracle - The Atlantic
https://t.co/3PWDK7R9cw",0.35,"Coronavirus: Stop Waiting for a Miracle - The Atlantic
https://t.co/3PWDK7R9cw",New York
146,"Welcome to our Village Square Zoom community meeting where we discuss our COVID-19 Resource Hub. This is a one stop for everything COVID-19. 

We are raising awareness for our Accommodation Assistance Program for… https://t.co/1IfrCObY1Z",0.65,"Welcome to our Village Square Zoom community meeting where we discuss our COVID-19 Resource Hub. This is a one stop for everything COVID-19. 

We are raising awareness for our Accommodation Assistance Program for… https://t.co/1IfrCObY1Z",Massachusetts
147,"What’s everyone doing for Cinco de Mayo? 📷Pre-CoronaVirus photo.
🌮🌽🍺🎉😷
#May #May5th #CincoDeMayo #party #battleofpuebla #war #1862 #victory #mexico over #france #Mexican #mexicanfood #taco #tacos #beans #corn #food… https://t.co/wUq1hMaPOD",0.0,"What’s everyone doing for Cinco de Mayo? 📷Pre-CoronaVirus photo.
🌮🌽🍺🎉😷
#May #May5th #CincoDeMayo #party #battleofpuebla #war #1862 #victory #mexico over #france #Mexican #mexicanfood #taco #tacos #beans #corn #food… https://t.co/wUq1hMaPOD",Florida
148,COVID-19 updates (05-05-2020)  https://t.co/CuOpav7QOo  Trevor Payne,0.0,COVID-19 updates (05-05-2020)  https://t.co/CuOpav7QOo  Trevor Payne,Ohio
149,"#running ""A good laugh and a long run are the two best cures for anything.” My early morning prayer and runs before work are what helps me stay strong during these challenging times...
#gvrat1000k #coronavirus… https://t.co/oJWXULaLU4",0.0,"#running ""A good laugh and a long run are the two best cures for anything.” My early morning prayer and runs before work are what helps me stay strong during these challenging times...
#gvrat1000k #coronavirus… https://t.co/oJWXULaLU4",New York
150,"🎊🎉 Happy..... nevermind! 🥳
•
•
#annacita #coffee #cincodemayo #quarantine #quarantinelife #coronavirus #covid #covid19 #covid_19 #socialdistancing #usa #usa🇺🇸 #Party #partytime @ Quarantine https://t.co/mVwTTUTWrj",0.5,"🎊🎉 Happy..... nevermind! 🥳
•
•
#annacita #coffee #cincodemayo #quarantine #quarantinelife #coronavirus #covid #covid19 #covid_19 #socialdistancing #usa #usa🇺🇸 #Party #partytime @ Quarantine https://t.co/mVwTTUTWrj",Vermont
151,#SmallHumans #Coronavirus #Culture 5 things everyone is doing better than me during quarantine https://t.co/LYIqQDLxJD https://t.co/XR6yGUQtcu,0.0,#SmallHumans #Coronavirus #Culture 5 things everyone is doing better than me during quarantine https://t.co/LYIqQDLxJD https://t.co/XR6yGUQtcu,Florida
152,I always have a certain amount of anxiety when I take a flight. Having a baby has definetely added to that anxiety. The extra stress of masks and sanitizer brought on by Covid-19 has not made it easier. Pray for my… https://t.co/BUhmMbi69Z,0.4261904761904761,I always have a certain amount of anxiety when I take a flight. Having a baby has definetely added to that anxiety. The extra stress of masks and sanitizer brought on by Covid-19 has not made it easier. Pray for my… https://t.co/BUhmMbi69Z,Florida
153,"5 great things to do before 8am (Coronavirus edition)

Staying at home has changed our routines a bit.  But, it doesn’t mean we can have awesome morning routines to win the day.

Here are 5 things I keep doing before… https://t.co/74y3VCzRk9",0.0,"5 great things to do before 8am (Coronavirus edition)

Staying at home has changed our routines a bit.  But, it doesn’t mean we can have awesome morning routines to win the day.

Here are 5 things I keep doing before… https://t.co/74y3VCzRk9",New Jersey
154,"Happy 8th #birthday to #Mrsonic! #pomeranian #dog #dogs #dogsofinstagram #coronavirus #covid19 @ Chattanooga, Tennessee https://t.co/H8fHo3Ms0G",0.5,"Happy 8th #birthday to #Mrsonic! #pomeranian #dog #dogs #dogsofinstagram #coronavirus #covid19 @ Chattanooga, Tennessee https://t.co/H8fHo3Ms0G",Tennessee
155,"Taco Tuesday on Cinco de Mayo during Corona?!? 
🌮🌮🌮🌮
Make it a good one!😃
#tacotuesday #cincodemayo #corona @ Atlanta, Georgia https://t.co/qYAdoptwAq",0.10714285714285714,"Taco Tuesday on Cinco de Mayo during Corona?!? 
🌮🌮🌮🌮
Make it a good one!😃
#tacotuesday #cincodemayo #corona @ Atlanta, Georgia https://t.co/qYAdoptwAq",Georgia
156,"While we look for signs that we’ve reached a plateau in cases of COVID-19, the concern and fear of what will happen as businesses open up again is on all of our minds. This causes confusion about what an economic… https://t.co/0I5oiG5jeh",0.0,"While we look for signs that we’ve reached a plateau in cases of COVID-19, the concern and fear of what will happen as businesses open up again is on all of our minds. This causes confusion about what an economic… https://t.co/0I5oiG5jeh",New York
157,Our Covenant Sunday school class had a special program with Friends of Barnabas this week on how our Honduran partner community Aguas de La Reina is doing during COVID-19 and how their organization is helping. Read the story at https://t.co/ya4xlKUYJ5 #hondurasmedicalmission https://t.co/2EdJtExm03,0.0,Our Covenant Sunday school class had a special program with Friends of Barnabas this week on how our Honduran partner community Aguas de La Reina is doing during COVID-19 and how their organization is helping. Read the story at https://t.co/ya4xlKUYJ5 #hondurasmedicalmission https://t.co/2EdJtExm03,Virginia
158,"Quarantine or not...you deserve to celebrate that ring! 

A big part of what I’ve gained from this covid situation is clarity on what matters and what’s all fluff. I’ve shifted my business model to be highly… https://t.co/AP7SJPXuXA",0.571875,"Quarantine or not...you deserve to celebrate that ring! 

A big part of what I’ve gained from this covid situation is clarity on what matters and what’s all fluff. I’ve shifted my business model to be highly… https://t.co/AP7SJPXuXA",District of Columbia
159,"What we know and don’t know about #covid19. #iowa #needtoknow @ Downtown Des Moines, Des Moines https://t.co/JMkbFLmdBd",0.2533333333333333,"What we know and don’t know about #covid19. #iowa #needtoknow @ Downtown Des Moines, Des Moines https://t.co/JMkbFLmdBd",Iowa
160,Corona NY Tue May 5th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,0.35714285714285715,Corona NY Tue May 5th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York
161,If you live in the SC Lowcountry let’s all pray @ 8:43 am for 8 minutes for an end to #covid19. #pray843 @ Hilton Head Island Community Church https://t.co/OPNUd4vSZj,0.02,If you live in the SC Lowcountry let’s all pray @ 8:43 am for 8 minutes for an end to #covid19. #pray843 @ Hilton Head Island Community Church https://t.co/OPNUd4vSZj,South Carolina
162,My favorite mask thus far! #harrypotter #covid19 #essentialworkers @ Not Just Paper https://t.co/khHcIhyEWT,0.0,My favorite mask thus far! #harrypotter #covid19 #essentialworkers @ Not Just Paper https://t.co/khHcIhyEWT,North Carolina
163,"Okay, I’ll admit it, I was a Virtual Happy Hour grouch in March 😫. There was just too much going on {non COVID-19 related} in my life and I just didn’t have the energy. ⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
And of course I have ALL… https://t.co/vLFFemtp9o",0.0,"Okay, I’ll admit it, I was a Virtual Happy Hour grouch in March 😫. There was just too much going on {non COVID-19 related} in my life and I just didn’t have the energy. ⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
And of course I have ALL… https://t.co/vLFFemtp9o",Georgia
164,"Hey Heartbeats!!! As a result of the unprecedented need due to COVID-19, Giving Tuesday Now is a new global day of giving and unity. Worldwide this will help a lot of organizations who’ve set their mission out to… https://t.co/V9COcmgkQF",0.0,"Hey Heartbeats!!! As a result of the unprecedented need due to COVID-19, Giving Tuesday Now is a new global day of giving and unity. Worldwide this will help a lot of organizations who’ve set their mission out to… https://t.co/V9COcmgkQF",Florida
165,"‘Visuals amidst the covid virus epidemic, as residents move in ways to ensure a normalcy for everyday life in the East Flatbush &amp; Lefferts Gardens section of Brooklyn, New York City May of 2020. (photo by terrence… https://t.co/MF7zpHxByR",0.425,"‘Visuals amidst the covid virus epidemic, as residents move in ways to ensure a normalcy for everyday life in the East Flatbush &amp; Lefferts Gardens section of Brooklyn, New York City May of 2020. (photo by terrence… https://t.co/MF7zpHxByR",New York
166,"On May 3rd, +3027 #covid19 cases, +12754 tests, +129 deaths in #nj according to #kff @ New Jersey https://t.co/krrDqVd3JU",0.0,"On May 3rd, +3027 #covid19 cases, +12754 tests, +129 deaths in #nj according to #kff @ New Jersey https://t.co/krrDqVd3JU",New Jersey
167,Being a mama is not easy. We juggle so many roles in one day. During the Covid shelter in many mamas are still working and nurturing while trying to find a little time for themselves. I should know I am one of those… https://t.co/YF7lYRx5FM,0.17857142857142858,Being a mama is not easy. We juggle so many roles in one day. During the Covid shelter in many mamas are still working and nurturing while trying to find a little time for themselves. I should know I am one of those… https://t.co/YF7lYRx5FM,Massachusetts
168,"‘Visuals amidst the covid virus epidemic, as residents move in ways to ensure a normalcy for everyday life in the East Flatbush &amp; Lefferts Gardens section of Brooklyn, New York City May of 2020. (photo by terrence… https://t.co/2MwiJqLSW0",0.0,"‘Visuals amidst the covid virus epidemic, as residents move in ways to ensure a normalcy for everyday life in the East Flatbush &amp; Lefferts Gardens section of Brooklyn, New York City May of 2020. (photo by terrence… https://t.co/2MwiJqLSW0",New York
169,Emptyness (this platform would be packed on a Tuesday @ 8:20 AM)  #covid19 #stayhome #wearamask😷 #philadelphia #billypenngram @ SEPTA MFL Girard Station https://t.co/N9ampfufah,-0.03181818181818183,Emptyness (this platform would be packed on a Tuesday @ 8:20 AM)  #covid19 #stayhome #wearamask😷 #philadelphia #billypenngram @ SEPTA MFL Girard Station https://t.co/N9ampfufah,Pennsylvania
170,"It’s #GivingNewsday and we’re partnering with @LocalMediaAssoc to bolster ourreporting through the COVID-19 Local News Fund. If you’re in a position to do so, please consider supporting our pandemic news coverage in… https://t.co/43dsLqHbli",0.5,"It’s #GivingNewsday and we’re partnering with @LocalMediaAssoc to bolster ourreporting through the COVID-19 Local News Fund. If you’re in a position to do so, please consider supporting our pandemic news coverage in… https://t.co/43dsLqHbli",Alabama
171,"‘Visuals amidst the covid virus epidemic, as residents move in ways to ensure a normalcy for everyday life in the East Flatbush &amp; Lefferts Gardens section of Brooklyn, New York City May of 2020. (photo by terrence… https://t.co/v47z7tOqIG",0.14895833333333333,"‘Visuals amidst the covid virus epidemic, as residents move in ways to ensure a normalcy for everyday life in the East Flatbush &amp; Lefferts Gardens section of Brooklyn, New York City May of 2020. (photo by terrence… https://t.co/v47z7tOqIG",New York
172,"‘Visuals amidst the covid virus epidemic, as residents move in ways to ensure a normalcy for everyday life in the East Flatbush &amp; Lefferts Gardens section of Brooklyn, New York City May of 2020. (photo by terrence… https://t.co/XSUUImENYv",-0.03181818181818183,"‘Visuals amidst the covid virus epidemic, as residents move in ways to ensure a normalcy for everyday life in the East Flatbush &amp; Lefferts Gardens section of Brooklyn, New York City May of 2020. (photo by terrence… https://t.co/XSUUImENYv",New York
173,"It is starting to afro! Hadn’t had my hair like this since the 1990s. Need a fresh cut and hot shave 🪒 #covid19 #classof1998 #theafroreturns #lifefromthechair #teamgolden #itisgoodtobegolden @ Orange County, California https://t.co/G1FwoWnOwf",0.0,"It is starting to afro! Hadn’t had my hair like this since the 1990s. Need a fresh cut and hot shave 🪒 #covid19 #classof1998 #theafroreturns #lifefromthechair #teamgolden #itisgoodtobegolden @ Orange County, California https://t.co/G1FwoWnOwf",California
174,Senator Perry and Representative Humphrey announce passage of COVID-19 relief package  https://t.co/n5CEZ4EwJ9  @JamesPerryNC @RepHumphrey #ncpol #ncga,0.30000000000000004,Senator Perry and Representative Humphrey announce passage of COVID-19 relief package  https://t.co/n5CEZ4EwJ9  @JamesPerryNC @RepHumphrey #ncpol #ncga,North Carolina
175,"Corn 🌽. Cornmeal 🌾. Cornbread 🍞. Yum 😋. Maybe next time I can put in jalapeños 🌶. Kick it up a notch 🔥🥵. Baking 👨‍🍳 in the time is coronavirus 🦠. #stayathome #baking #cornbread @ Columbus, Ohio https://t.co/iYgQ2vf4yv",-0.03181818181818183,"Corn 🌽. Cornmeal 🌾. Cornbread 🍞. Yum 😋. Maybe next time I can put in jalapeños 🌶. Kick it up a notch 🔥🥵. Baking 👨‍🍳 in the time is coronavirus 🦠. #stayathome #baking #cornbread @ Columbus, Ohio https://t.co/iYgQ2vf4yv",Ohio
176,"Thx To All My Fam,Friends,&amp; Fans That Keep Supporting Really Means Alot🙏🏽💯

📸 Cred camshotsphotography2 
.
.
#DownDaRoad #DownDaRoadEnt #covid19 
#covid_19 #quarantineandchill 
#quarantinelife #DownDaRoadBoyz… https://t.co/dXggzomUim",0.5,"Thx To All My Fam,Friends,&amp; Fans That Keep Supporting Really Means Alot🙏🏽💯

📸 Cred camshotsphotography2 
.
.
#DownDaRoad #DownDaRoadEnt #covid19 
#covid_19 #quarantineandchill 
#quarantinelife #DownDaRoadBoyz… https://t.co/dXggzomUim",Louisiana
177,This Friday at 5 pm I will be performing a live stream part of “Ellen Herman’s Corona Classic Concert Series” on Facebook. Come join me as I sing songs from my living room. The show will stream from Ellen Bergman’s… https://t.co/vq1n4dkmzl,0.0,This Friday at 5 pm I will be performing a live stream part of “Ellen Herman’s Corona Classic Concert Series” on Facebook. Come join me as I sing songs from my living room. The show will stream from Ellen Bergman’s… https://t.co/vq1n4dkmzl,New York
178,"Today is #givingtuesdaynow a new global day of giving as an emergency response to the unprecedented need caused by Covid-19. Hear from our Executive Director, Julie Bouchet-Horwitz who has decided to put every… https://t.co/lNsbkFIiGv",0.028787878787878782,"Today is #givingtuesdaynow a new global day of giving as an emergency response to the unprecedented need caused by Covid-19. Hear from our Executive Director, Julie Bouchet-Horwitz who has decided to put every… https://t.co/lNsbkFIiGv",New York
179,"Diferente rhinestones face masks 
In diferente sizes. #protectivestyles #face #mask #covid19 #rhinestones #video #fashionista #fashionblog @ Inna’s Designs https://t.co/JcxMvqzOkw",0.0,"Diferente rhinestones face masks 
In diferente sizes. #protectivestyles #face #mask #covid19 #rhinestones #video #fashionista #fashionblog @ Inna’s Designs https://t.co/JcxMvqzOkw",Florida
180,Beautiful Jade Pettyjohn BTS shooting for cover of INLOVEMAG spring 2020. @JadePettyjohn #inlovemag #safelyathome #alonetogether #quarantinelife #celebrityiGlives #covid19 #netflix #amazon #cw #youtube @ Los… https://t.co/X1YQAR4kon,-0.3125,Beautiful Jade Pettyjohn BTS shooting for cover of INLOVEMAG spring 2020. @JadePettyjohn #inlovemag #safelyathome #alonetogether #quarantinelife #celebrityiGlives #covid19 #netflix #amazon #cw #youtube @ Los… https://t.co/X1YQAR4kon,California
181,"CINCO DE MAYO+TACO TUESDAY + MIGOS!!!   FOLLOW, LIKE, SHARE, REPEAT! @great_atlanta #greatthingsatlanta #atlanta #covid_19 #covid19 #atl #migos #atlantahairstylist #atlantatattooartist #atlantanails #atlantafalcons… https://t.co/9MTifatlEa",0.0,"CINCO DE MAYO+TACO TUESDAY + MIGOS!!!   FOLLOW, LIKE, SHARE, REPEAT! @great_atlanta #greatthingsatlanta #atlanta #covid_19 #covid19 #atl #migos #atlantahairstylist #atlantatattooartist #atlantanails #atlantafalcons… https://t.co/9MTifatlEa",Georgia
182,"Beautiful Jade Pettyjohn BTS shooting for cover of INLOVEMAG spring 2020. @JadePettyjohn #inlovemag #safelyathome #alonetogether #quarantinelife #celebrityiGlives #covid19 #netflix #amazon #cw #youtube @ Los Angeles,… https://t.co/IK81arnSGd",0.225,"Beautiful Jade Pettyjohn BTS shooting for cover of INLOVEMAG spring 2020. @JadePettyjohn #inlovemag #safelyathome #alonetogether #quarantinelife #celebrityiGlives #covid19 #netflix #amazon #cw #youtube @ Los Angeles,… https://t.co/IK81arnSGd",California
183,Had to go low % for breakfast (just gave blood) - Drinking a Corona Extra (3.2%) by @GrupoModelo_MX @ The Abode  — https://t.co/4QVjSJM7ZT,1.0,Had to go low % for breakfast (just gave blood) - Drinking a Corona Extra (3.2%) by @GrupoModelo_MX @ The Abode  — https://t.co/4QVjSJM7ZT,Indiana
