tweet,location
Come tomorrow at 1PM til supplies last! | $100 in Groceries!!!! | Serving our community!!! COVID-19 RELIEF EFFORTS!!!! #FeedingOurCommunity #Covid-19Relief #AntiochServes #AntiochPartners #SETexasFoodBank… https://t.co/lNKBcEsbhh,Texas
"1Q GDP declined more than expected. According to the Bureau of Economic Analysis' news release, ""the decline in first quarter GDP was, in part, due to the response to the spread of COVID-19, as governments issued… https://t.co/1t4lZ5rokX",District of Columbia
"I want to thank all the people who are on the frontline helping out society, during the Coronavirus pandemic (i.e., doctors, grocery workers, nurses, security, et al.). My mom is a nurse with the Veterans… https://t.co/CrXGDVb30d",California
"Kylo needed extra hugs this morning...or maybe it was me. #cats #catsofinstagram #catmom #kylorenthecat #rescuecatsofinstagram #rescuedismyfavoritebreed #adoptdontshop #quarantine #covid19 @ Las Vegas, Nevada https://t.co/VN3tFHYnTk",Nevada
"Week #6 of the Covid-19 pandemic:  This week has been tough. Forced to make difficult, unpopular and strictly business decisions, I have had moments when I had to muster up the strength to push through.  As fluid as… https://t.co/dx6p8bwI6R",Maryland
"Birthday quarantine was a success! One of her presents is coming from Western Asia. #covid19   😉 @ Phoenix, Arizona https://t.co/916Ktykmiv",Arizona
Corona CA Thu Apr 30th AM Forecast: TODAY Mostly Sunny Hi 85 TONIGHT Partly Cloudy Lo 58,California
"🔥🔥🔥 congrats to leroy.butler04 for pulling the red chrome Hulk from our #tomsnobsmysterybox covid19 you're making me angry box 🙏🙏🙏

#tomsmodel @ Los Angeles, California https://t.co/YTeFKYScJd",California
"Yes we are, @radiocity. I❤️NY. #nicemessaging #radiocity #radiocitymusichall #deco #neon #marquee #rockefellercenter #sixthavenue #midtown #manhattan #nyc #covid #covid19 #coronavirus #lockdown #lockdownnyc @ Radio… https://t.co/Ad0poXcJE3",New York
So thankful for healthcare workers that are doing extra hard work to not only care for their regular patients health needs but being very precautious about their wellbeing to not contract the Covid-19 while getting… https://t.co/FRdTQU2rRr,Georgia
Face mask is required in a shop n #washingtondc #covid19 #lockdown @ Adams Morgan https://t.co/rFVNT2J2cG,District of Columbia
Exclusive survey: What 400 IT leaders really think about the COVID-19 crisis https://t.co/Z0XJLctx5D https://t.co/5rSLwcb7dj,New York
"BoyMom Life Quarantine Edition  #Monkey #boymom #covid19 @ Ann Arbor, Michigan https://t.co/UP64VcC9Ni",Michigan
Scale not broken! 4am 5miles in. Addicted #running. I hate running. #coronavirus #pandemic #2020 #culvercity #losangeles #hollywood #california @tinaeatsdrinks #c4jforever #nakedauthor #jasonmitchiner… https://t.co/pIVGH3Fjnl,California
"America to the world: Do as we say, not as we do.  https://t.co/cpdt535VQk",California
"GOD BLESS FLORIDA!
THEY ARE FREE FROM FROM C-19.
DO YALL THINK THE WEATHER PLAYS A DIFFERENCE IN CORONA? Or is it we only have 61,000 deaths and we are shy of the Presidents 100,000… https://t.co/XoUtUrQeAq",Maryland
"Whatever prison you're at, #inmates you're NOT IMMUNED to this virus!
""As of Tuesday, 443 of the federal prison’s 1,055 inmates have the virus, along with 10 staff members. Two inmates have died from COVID-19,… https://t.co/yIfq4yJcnw",California
"Just a little example of our instructional videos that you can find on our FB group page titled ""Wrights Gym vs The Corona Virus"". Come join our page or check out our YouTube channel @wrightsgym . Try these videos… https://t.co/EjU2jpZOx9",Pennsylvania
New Product Alert 🚨 Cloth face mask 😷 These mask are washable and reusable. Call or stop by to see us today for all of your Covid-19 protective wear. Always bringing you the best products at the best prices.… https://t.co/SyD1h8Yr8U,Georgia
The rules of engagement have changed but taking all the necessary precautions Precision continues to get our products in the hands of the people!!! 😷🇺🇸 #getwellamerica  #coronavirus splitnutrition alvitateas… https://t.co/9EkacO92Ok,New York
Rainy and dreary umbrella days like today make me miss the company of this sweet guy even more. Wish I still had Wheeler around to keep me company during this crazy covid-19 pandemic. 🐶🦮💔 ☔️#wheeler #mydogisfamily… https://t.co/V5JFHCS8DI,New York
"Covid trying to stop this 🔥🔥🔥🔥 we want to create, nothing stops, we still going to have 🔥🔥🔥🔥🔥🔥🔥🔥 @ The Heritage Society https://t.co/n3F8MxZZrR",Texas
"Reminder: the $100 eCoupon giveaway we're doing for Coronavirus relief lasts until May 26th, so if you haven't signed up for it yet, or you haven't used yours yet, you still can until May 26th!

Here's the link:… https://t.co/jNjDYMGGLu",Pennsylvania
"Oozlefinch Das Yummy Key Lime Pie Edition. 

Restock of Mango Cart now in 15 packs

Covid-19 didn't cancel spring.  Your favorite Virginia Beach Casual Pint proudly presents some of the new brews of spring. @ The… https://t.co/KiOYDaFlO4",Virginia
"Well Covid 19 has ruined my life in more ways than one. Atleast some memories are still left. 
#museumfromhome #museumlover #museumweek #museumselfieday #museumtravel #travel_capture #travel_drops_ #travelgirlshub… https://t.co/lP6XBDv2r4",Oklahoma
#Hope #Graffiti #StreetArt Coronavirus left street artists without an audience. Now their work is our hopeful guide. https://t.co/xCcCS8Goer https://t.co/yp0rcZySeK,Florida
"Dr. Lorna M. Breen, the medical director of the emergency department at NewYork-Presbyterian Allen Hospital (where I did my general surgical training) who had been treating Covid-19 patients for 3 months, caught the… https://t.co/Pdjd6YTAaL",New York
"I’m knitting again! When I get really stressed or anxious I stop knitting. Like everyone else, COVID has been rough. I had so many plans to really knit through my stash durning shelter in place, but I am happy to… https://t.co/vwzhTgsTQS",Michigan
"Los Angeles: For many years now, I have been posting food pictures from all around the world. Covid has changed that. Now you get food pictures from home. #food #picture #home #losangeles #travel #foodblogger… https://t.co/IJuCMXYBaM",California
Husband rogerspence72 first time making pho &amp; it is DELICIOUS! 😋 #pho #workfromhomelunch #covid19 #dcfoodie #vietnamesefood @ Ropaul's Drag Place Season 7 https://t.co/OY8r7a7STz,Maryland
"How I be wanting to do a few folks that will look U n Ur face &amp; lie 
(actually thinking they are running game) 🤦🏾‍♂️
How I would like to #punish those who unleashed this
 #plandemic (#covid19 ) in another attempt of… https://t.co/A0ucDFvXx6",District of Columbia
Corona isolation brain fog!  Forgetting the date and days of the week!  😂🤣 Happy Belated International Dance Day!  💃🏼🕺🏻 @ Latin Expressions Dance Company (LE) https://t.co/58fRJwlo5X,Indiana
"😢😢😢   I am missing my crew being all together.  Okay roro you need to go! #coronavirus #socialdistancing #sucks #missingmykids #son #daughterinlove #grandchildren @ Litchfield Park, Arizona https://t.co/C3LnThuYU4",Arizona
"🌀
covid-19 pandemic quarantine
these are
the people
of
Granville, Ohio | April 2020
.
the Sharp family
Glyn Tawel Drive
.
.
View all the photographs together on the blog (link in… https://t.co/FRsMbV5BRx",Ohio
"THANK YOU FIRST RESPONDERS! We are PROUD to support essential workers and departments. We appreciate all you do. STAY SAFE! Let us know if you need anything!

#MinutemanPress #InThisTogether #Covid19 #Coronavirus #ShopLocal #SupportLocal #RVA #Richmond #Virginia #printing https://t.co/7CtDPpNAnf",Virginia
"Late Night in the time of Covid..’ Visuals amidst the covid virus epidemic, as residents move in ways to ensure a normalcy for everyday life in the East Flatbush section of Brooklyn, New York City on April 30, 2020.… https://t.co/GAC3NwsxUc",New York
"Very sad story of another frontline healthcare worker who documented the progress of Covid 19 daily until she couldn't battle no more. 😢😞RIP🙏 @ New York, New York https://t.co/I3mDq52FES",New York
"Avoid the spreading of COVID-19 by doing the right things.

🦠 Wash your hands
🦠 Wear a mask to go outside
🦠 Don't go out if not needed
🦠 #StayHome
🦠 Wear gloves 
🦠 Don't touch four… https://t.co/RnZpOuMrHU",Ohio
"Van to remote beach parking, bike 2 miles to favorite surf spot...COVID surfing! #swamis #gomaloo #longboard @ Moonlight Beach https://t.co/tTnhExyQ0U",California
"Free Quote, no Obligation call us today! 630.790.2500 #chicago #covid #movers #likeforlikes #chicagoland #chicagomovers #f4f #dt #hdtpm #followforfollowback #homedecor #homesweethome #smallbiz #illinois… https://t.co/77WbW1DzRe",Illinois
It’s story time children! #storytime #childrensbooks #childrensbookillustration #disinfectant #ladybirdbooks #shelterinplace #childrensliterature #coronavirus @ NOPA District https://t.co/NkotbIFJVd,California
Disconnect any electronics...saves you time and money #chicago #covid #movers #likeforlikes #chicagoland #chicagomovers #f4f #dt #hdtpm #followforfollowback #homedecor #homesweethome #smallbiz #illinois… https://t.co/nIvpovXbUx,Illinois
Free Insurance Quote Still waiting on your IRS coronavirus check? A couple things could be delaying it https://t.co/Ca0JeozhbH Call 270-360-9600 https://t.co/89cqJt3qBu,Kentucky
"Free Quote, no Obligation call us today! 630.790.2500 #chicago #covid #movers #likeforlikes #chicagoland #chicagomovers #f4f #dt #hdtpm #followforfollowback #homedecor #homesweethome #smallbiz #illinois… https://t.co/MgQMnUh4At",Illinois
One of the silver linings of the corona Pause is that I’ve been able to reconnect with some friends from my past. Couple days ago I participated in a zoom call with some high school… https://t.co/nx61prU5wY,Pennsylvania
"Pack up your lamp shades to keep them nice
#chicago #covid #movers #likeforlikes #chicagoland #chicagomovers #f4f #dt #hdtpm #followforfollowback #homedecor #homesweethome #smallbiz #illinois #chicagosmallbusiness… https://t.co/HQc1Pn1ssm",Illinois
"Free Quote, no Obligation call us today! 630.790.2500 #chicago #covid #movers #likeforlikes #chicagoland #chicagomovers #f4f #dt #hdtpm #followforfollowback #homedecor #homesweethome #smallbiz #illinois… https://t.co/GgYJAQlrBT",Illinois
Thursday starts the weekend.  Maybe some Cinco de Mayo pregaming.  Lol. - Drinking a Corona Premier by @GrupoModelo_MX @ Halligan Bar North  — https://t.co/mTvlmVAa90,North Carolina
"Save your lampshades protect them early no dents later 
 #chicago #covid #movers #likeforlikes #chicagoland #chicagomovers #f4f #dt #hdtpm #followforfollowback #homedecor #homesweethome #smallbiz #illinois… https://t.co/dcecEhDpHj",Illinois
"Hope all you sexy lockdown Vegan/Non Vegan  Hunnies are having a great Thursday!! 

Due to the COVID-19 we are taking online orders only and you can pick up Curbside. please order online. Not accepting cash due to… https://t.co/QKQXQUhnF3",Arkansas
"Before #covid19 we went for a walk at Discovery Park. Missing the outdoors...

#son #proud #proudfamily #family #fathers #aypclub #tree #trees #treesofinstagram #pnw #pnwisbeautiful #colorsofspring   #childhood… https://t.co/8M4CVog88v",Washington
"Looking at the age and gender breakdown of towns in New York, it would seem like the places that will ultimately see the greatest number of deaths from Coronavirus, as percentage of the population in New York is the rural towns in Central Adirondacks (O...
https://t.co/LwH4uBKecp",New York
"A special thanks to @britweek - they kindly placed our #ArtAgainstCOVID19 charity art sale on their website. 👇
https://t.co/USe1pYsnU4

Call the gallery at +13055765335  or email at… https://t.co/lblRWLv0Jb",Florida
"Swipe Left  Press Play ▶️ Plus Products Hair Growth Serum SOLD EXCLUSIVELY AT CORONA BARBERSHOP PLUS. 
INGREDIENTS AND THEIR BENEFITS TO PROMOTE HEALTHY HAIR GROWTH
▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️
Castor Oil: An… https://t.co/nQ99ua67Nw",New York
"#nuclear fallout Or the future #covid19? 🧐🤨 @ Phoenix, Arizona https://t.co/ZxCtmlwXes",Arizona
"Closed for Covid Workshop : part sewing studio, part shipping station, and lots of piles of inventory to be listed on https://t.co/Uk7sSl2GTM 🖤 getting by with a little help from our friends at holland_haus419 - we… https://t.co/GkxY8Coiwz",Ohio
"Ok, this is not as scary as COVID... but I agreed to answer bible questions for 40 minutes for @cwoznicki live today at 6pm California time.  Say a prayer for me and come watch the fun! #talkinScripture… https://t.co/G3WqxpgC0o",California
"Data includes 217 new positive coronavirus (COVID-19) cases, bringing the District’s overall positive case total to 4,323 with 19 additional COVID-19 related deaths. [PR] Coronavirus Data for April 29, 2020  https://t.co/IuOv0gSOFO",New York
COVID-19 Skin Signs on Feet https://t.co/wkmkrdymia via @FASMALLC #Podiatrist #Podiatry #FootHealth https://t.co/QFNbtbnrHI,District of Columbia
I’m helping to fight #COVID19 – 10860 people are estimated to have COVID symptoms in Santa Clara County today. Please help by taking 1 min daily to report how you feel 🙏. You also get an estimate of COVID in your area. Download the app https://t.co/jATHBfL4q7,California
"Before #Covid19 you could #Lumber over here and #CutaRug! #WoodYouLikeToDance #Casino #Shelby #Montana #AllAboard #HighBall #GoingtoBeans @ Shelby, Montana https://t.co/absCofdMYN",Montana
"I’m looking forward to the day all this COVID stuff’s in our rear view... 
-
-
-
-
-
-
-
-
-
-
#CinderellaCastle #MainStreetUSA #WDWRailroad #KeepTheMagicAlive #WaltDisneyWorld #WDW #MagicKingdom #Epcot #EpcotCenter… https://t.co/pWzcCltBlv",Florida
"This is how I Covid Clean! @tourpooch chris_rabold @ Chapel Hill, Tennessee https://t.co/Jd9rJqwt7o",Tennessee
In Northern #Brazil citizens in search of medical attention knocked down the gates of the Hospital specialized in #covid_19 causing chaos and confusion on 4/29/2020. #truth #manaus #northbrazil #coronavirus… https://t.co/8eYQwGgsRv,California
"🇺🇸 US

#Covid19: Under control, and improving rapidly, epidemic. Est. 1.80% of pop. infected. Lot worse to come. Proj. death toll 207,184 in ~255 days.

🕓 30/04

1/4",Kansas
"🇺🇸 US: ⚪✨✨⚪✨⚪⚪⚪✨✨

Official cases: 1,039,909 = 3,141.69/M
Est. cases: 5,968,012 = 18,030.10/M
Change: 27,327 = 3%

Deaths: 60,967 = 184.19/M
Change: 2,612 = 4%

Mort.: 5.86%

👨🏽‍⚕️Breathing: https://t.co/5Wesp6gEJf
🧘🏻 https://t.co/1c00guckaR

🕓 30/04

2/4 https://t.co/e98nivciYk",Kansas
"🇺🇸 US

Notes: Partial Lock-down, Limited Testing, Chaotic

🏥: https://t.co/an5Q5LWRAu

🕓 30/04 #Covid19

4/4",Kansas
Ain’t nothing like a cold can of clorox to flush this Rona away. Thanks @realdonaldtrump for the free cases. #dontdrinkclorox #dontinjectdisinfectants #pleasedontbestupid #donaldtrump #trumpmemes #trump #covid19… https://t.co/8O6Wn4oLV7,Maryland
"Post-COVID19 Brunch
.
.
#Brunch #LampChops #FHJerk #FillmoreHarvard #food @ East Garfield Park, Chicago https://t.co/CETzrXci23",Illinois
Drinking a Corona Premier by @GrupoModelo_MX @ Halligan Bar North — https://t.co/InvF7tJtUW,North Carolina
"First pic is my IV after 18, yes 18, tries bc I was so dehydrated.🤦🏼‍♀️ Second pic is my face after the good drugs started flowin’ thru that puppy.😂⁣
⁣
Because of coronavirus I had to be tested for it multiple times… https://t.co/wBGkkPid12",Texas
"#Truth 
awakening_sheep
When the postmortem is done on the media’s coverage of COVID-19 (and it will be), it will be clear that the virus was no Black Plague — it’s not even the flu on a bad year.

SARS-CoV-2, which… https://t.co/E4lxoQjPg6",California
"Daily Executive Briefing: Coronavirus – April 30, 2020  https://t.co/kAGz9vdzLR",New York
"Here in Lansing, Michigan, where protesters have stormed the Capitol Building demanding access to the legislative session happening currently. They’re voting on whether to allow Whitmer to extend her orders #michiganshutdown #MichiganProtest #lockdown #Shutdown #coronavirus https://t.co/bB5DZTAUav",Michigan
"We love these shades of blue &amp; gray.  #mask #covid19 #kavmask #kavanaughmaskcompany #bjornphoto #staycovered #swmi #besafe #handmade #maker #michiganmade #mimade @ Benton Harbor, Michigan https://t.co/tzPUgzy5cq",Michigan
"To fulfill a request for purple or lilac or hydrangea, and a faded barn wood for some neutrality.  #mask #covid19 #kavmask #kavanaughmaskcompany #bjornphoto #staycovered #swmi #besafe #handmade #maker #michiganmade… https://t.co/osEKMZRwzr",Michigan
"They're finally here!!
Loving my @dimmak and COVID-19 mask at work. 

Thanks steveaoki steveaokifam

#dimmak #covid19 #keepyourdistance #aokifam #essentialworkee @ Roanoke, Virginia https://t.co/lp7tbxXJjT",Virginia
Discovered these in the basement. Giving them a good wash. We'll see what we can do. #COVID19 quarantine is hard on everyone...especially five year olds trapped inside on a rainy day. @ Bellevue Neighborhood https://t.co/SuMFpg5M8K,Virginia
"Mixtape+EP coming soon
Even before the COVID economical collapse, 
With any setback, my comeback is always harder. 
Going into May with some nice new equipment I bought. #focused #bluesnowball #beatsstudio… https://t.co/xBDqVKrCOB",California
"How books get dog 🐶 eared 😃
#jimkwik #limitless #mindvalley #bestseller #codeoftheextraordinarymind #wildfit #coronavirus #livelaughlove #brainfood #reading #mindset #dog #love #socialdistancing #highereducation… https://t.co/ktIUkpKyDa",Washington
Grab a glass of vino and join me for happy hour today at 5 as I gab w tidellioutdoor about creating colorful outdoor living spaces in the age of #coronavirus ... I mean really isn’t everything right now in the age… https://t.co/kOFQhXPLSR,California
"My new straight razor showed up...the highlight of my day 🙄
.
.
.
#quarantinelife #quarantineandchill
#quarantine  #corona #straightrazor #covid19 #coronavirus #covid #straightrazorshave #wetshaving #manshit… https://t.co/Qiu3S79Le3",Arizona
"On a daily WEBINAR Coronavirus Style . . . I plan on being BETTER when this is over!

#safeathome @ Locks-4-Ever https://t.co/WGVjpIHwG4",Virginia
Since Split Rock Lighthouse was closed due to the Coronavirus i could pass up the photo opportunity. #splitrocklighthouse #northshore #landof10000lakes #exploreminnesota #lakesuperior… https://t.co/h0IfGhSJGN,Minnesota
Join us tonight for another #amaw Industry Series #covid Conversation with my pal jeffmorrone of Atlas Artists. We are partnering with @boo2bullying so if you want to give a few dollars to a great cause you can!… https://t.co/DmdzW3qYsK,California
"My family in 6 weeks ❤️ #maliaantoniahicks  #morilla #coronavirus #socialdistancing #hairbymarissamoran @ Tampa, Florida https://t.co/c3HKy5xHLM",Florida
"Yes we are, @radiocity. I❤️NY. #nicemessaging #radiocity #radiocitymusichall #deco #neon #marquee #rockefellercenter #sixthavenue #midtown #manhattan #nyc #covid #covid19 #coronavirus #lockdown #lockdownnyc @ Radio… https://t.co/BzODVvFQyz",New York
Are you kidding me? For a lousy 50 dollars and a ham sandwich i would gargle straight coronavirus.  And this guys is turning down 100 million 🤦🏻‍♂️ @ New Jersey https://t.co/tTCzVsDaeD,New Jersey
"Sweet little Corona getting fresh and clean! @ Unleashed Pawz Vincennes, IN https://t.co/Lcr6XC2UXo",Indiana
"It's my honor to join carineroitfeld and CR Runway in Fashion Unites, a global event with @amfAR against COVID-19. @DerekBlasberg will host the world’s first virtual fashion show which airs on https://t.co/3Fdqu2HxXa… https://t.co/t6HUpp85Po",
"It this goes much longer, we won't have a skatepark anymore. #venicebeachskatepark #venicebeach #venice #dronephotography #drone #dronestagram #fromabove #coronavirus #lockdown #quarantine #quarantinelife #losangeles… https://t.co/ubm9Q67RiD",California
"""I also hope that people don’t use social distancing as an excuse to indulge their own nastiness."" Dan Reed, @justupthepike // @PhotoJonna

https://t.co/xe9Heo9Lry

#SilverSpring #Coronavirus #COVID19 https://t.co/fuNRThxx0Z",Maryland
Our office is doing Covid-19 antibodies testing and we are all set up and ready for you. PM us for details. #communityimmunity #covid19 #herdimmunity #covidantibodiestest @ Auburn Naturopathic Medicine https://t.co/u0hM7IbKdV,California
"I’ve been called to the front line of the #coronawar #covid19 #coronavirus #staysafe #fingerscrossed @ Seattle, Washington https://t.co/3KtItLkzpH",Washington
"Got my Hydro mug. Went out for a mile walk this morning. #noronahere #hydromate #walk #morning #raycon #rayconearbuds #water #coronavirus #immune #immunebooster @ Mesa, Arizona https://t.co/2sBGf7UYrS",Arizona
"Today my daughter, nerdsftw, gave a Thank You card to our Mayor for everything he’s done for our community during this troubling times. #covidkindness #thankyou #card #covid #covid_19 #covid19 @ The City of Marion… https://t.co/d3FKglnjpn",Illinois
"Our wedding anniversary was a few days ago, and with all the Covid Craziness going on it didn’t feel like as much of a celebration as I would’ve liked it to be. I love getting Lisha gifts and going out to celebrate… https://t.co/UBvom6MmmD",Indiana
The mask and headband are still going strong so far...  spent last night on Planet COVID... @ Valley Hospital Las Vegas https://t.co/i1EHFOGGcn,Nevada
"With galleries and museums closed due to coronavirus, artist Dania Strong has turned her front-yard fence into her own gallery wall. #apimages @ 로스앤젤레스 코리아타운 https://t.co/F69ffQ11d1",California
"Avoid 30th June rush! DOT CDL PHYSICALS SAN FERNANDO VALLEY 
Due to COVID-19 outbreak, CDL or CLP holders and interstate non-CDL CMV drivers who were granted a DOT exam waiver by FMCSA can avoid 3Oth Juneanticipated… https://t.co/R2h72QOHx8",California
"New York State was forced to pay $69 million for ventilators to an engineer with no background in medical supplies at the strongest recommendation of the White House coronavirus task force...

That's Jared, for those who haven't been paying attention.

https://t.co/mVAn4qCJxe",District of Columbia
"Think before u speak and be speak your truth with confidence!
•
•
•
#confidence #bold #truth #energy #positive  #love #clean #sanitize #stayhome #washyourhands #coronavirus #organic #healing #plantbased… https://t.co/3sVcu4Ej8d",California
"City of Riviera Beach Covid-19 testing site. @ Riviera Beach, Florida https://t.co/ZPvkHcqG7j",Florida
PLEASE SHARE! Come out to our Covid-19 pet food pantry! FREE dog and cat food for Corpus Christi residents. Please bring proof of residency in Corpus Christi. 11:00 a.m. to 2:00 p.m. today in the parking lot of… https://t.co/d0j34omnNr,Texas
"EMERGENCY ASSISTANCE FOR COVID19!!!!! #teamwindom @ Highland Park, Michigan https://t.co/6I8sMeof6x",Michigan
"Don’t forget tonight at 9pm I talk relationships with Lawrence Killebrew! #Corona 🦠 #Quarantine #DreamInBlack #GlowUp #TheButterflyEffect 🐛🦋
.
.
🎭The Lost &amp; Found Podcast is available on Anchor, Apple and Google… https://t.co/MHhpTGZJKE",Maryland
"🌀
covid-19 pandemic quarantine
these are
the people
of
Granville, Ohio | April 2020
.
the Cottrell family
Ballymore Court 
.
.
View all the photographs together on the blog (link in… https://t.co/1JoEVRg7bE",Ohio
"How many weeks of cough syrup do I need to get over this? #covid_19 #coronavirus #feelingsick😷 @ Chicopee, Massachusetts https://t.co/udi2YwZLKy",Massachusetts
I Can’t blame Covid-19 for my insanity - it’s always been a part of my happiness.  Stay Strong Everyone - be silly- Live Your Best Life! #Coronavirus #Covid-19 #PoolLife #OneLifeToLive #SwimmersCap #Sunglasses… https://t.co/hl5qwamdOU,California
"APRIL 30, 2020: DAY 50 #SelfQuarentine #SocialDistancing #Celebration #PartyOfOne #TheJin #KoreanFood #BulgogiBeef #BonelessFriedChicken #KoreanWhiteRice #MMMM #Yummy #Coronavirus #Covid_19 #Pandemic #April302020… https://t.co/v9aeATabNo",New York
"Let us help you achieve your goals! Time to #work 
#2020 #NewMercyBehavioralHealth #therapy #counseling #privatepractice #competent #licensed #passionate #accessible #organized #reliable #transparent #mentalhealth #socialwork #COVID19 https://t.co/uMQw6wJMJc",Mississippi
"#SoHo is deserted. #COVID19 #Coronavirus #CoronavirusNYC (@ SoHo in New York, NY) https://t.co/hYoPbrjpzo",New York
"MORE EXCITING NEWS...           A “ Tint” of Hope sent out another check to a small business effected my COVID-19. 
It has been so much fun putting kits together! Here are a few pics 🙂 Text me or call if you need a… https://t.co/oy9Qq2CX0c",Virginia
"Thanks to your generous purchases, another couple hundred has been donated to ActBlue's Coronavirus Relief Fund! I won't bore you with all the receipts again... but more than happy to send to anyone who'd like the… https://t.co/mzjCpdMu26",New York
"https://t.co/90R9TekV26 @ New Orleans, Louisiana https://t.co/diQKboRVH4",Louisiana
"#covid19, #fujixseries #fujilove #fujifilm_xseries #fujifilm #x100f #sandiego #sandiegophotography @ San Diego, California https://t.co/FaIOCy6F4f",California
"25% Off automatically at check out for everyone to support and help you rebuild after Covid19, Free shipping collection couture printed fashion

So much change suffering and joy and the sick planet so are the people… https://t.co/2dKTtQG4EY",New York
"I was afraid to 
so I had to post it. 

#fear #love #anxiety #covid #horror #life #coronavirus #mentalhealth #art #depression #faith #hope #motivation #fearless #scary #dark #quotes #courage #creepy #corona… https://t.co/dAib95NXiS",Kentucky
#OldPic Happy birthday Mom 🎈🎉🎂 I love you and can't wait until this covid mess is over with I'm going to pick you up every day for a week str8 STAY STRONG PRETTY WOMAN 4 Eva your baby boy #chyeaaa #icebergkev… https://t.co/TIamgKt1fV,Michigan
Finally: solution for their boredom &amp; for our prevention from gaining covid 19 pounds! This and @beachbody are about to be my best friends! Because once it’s warm I can’t hide behind “athleisure” wear ! 😬😷 #stayhome… https://t.co/hwo6o4SSE0,New York
"Stay #healthy #helpfull &amp; #calm 
We are in this together ❤ 
#covid19 #coronavirus #isolation #quarantine @ Homes by Adriana @ Keller Williams Realty https://t.co/REff6JN7wC",California
Evening light before sunset streams through the oculus window on the front of my Boathouse where we’re hiding-out from the Covid crisis.  Never have I spent so much time in my summer retreat and now I realize I am… https://t.co/DpJpGlLMaQ,Connecticut
"#COVID-19 - How to Eat &amp;amp; What #Supplements to Take, By The #Dr. Michael Wald, #BloodDetective  https://t.co/7sgcRBip0A",New York
"Please continue to stay home to stop the spread of Covid-19. Stay home! Stay safe! Stop the spread! 🦠🩺👩🏻‍⚕️
#stayhome #stayhealthy #staysafe #stopthespread #socialdistancing #flattenthecurve #covid19 #coronavirus… https://t.co/3EFW2kTQ83",New York
"This 4th of July we were expecting some love fire works, but due to Covid-19 and the safety of our guest. We have decided to postpone our Dream Wedding to a date yet determined. We appreciate everyone's… https://t.co/IkO0rq4ayK",California
How Africa Private Equity &amp; Credit Funds are Responding to COVID-19  https://t.co/fPyucvBgRl,New York
"Operation COVID-19 Garment Revival's latest pleated face mask made from donated @rag_bone shirting (thank you missannakarina) and donated supima cotton knit (thank you @buxtonmidyette designknit) @ New York, New York https://t.co/A6QfSzcSjg",New York
During last day +2509 #covid19 cases in #nj according to #kff @ New Jersey https://t.co/tELrg6RG0f,New Jersey
"We are Going LIVE W/ CHRIS &amp; ANDY TONIGHT At 6:00pm EST.  Join the HOT DISCUSSION ON JOY105 on Facebook LIVE 

HOT Topics 

1) TUPAC RANT 
2) Jared Kushner
3) Closing Meat Plants
4) State of the Church after Covid… https://t.co/CokgADImXh",Colorado
"HOW TO HOWT YOUR OWN ONLINE WINE TASTING | link in bio |
“It’s not an easy time right now, for anyone, and while the coronavirus pandemic may be dominating every aspect of our lives, it needn’t get in the way of… https://t.co/i6iCLUpr31",Connecticut
"Follow @DaddyDaughterTi for daily #hilarious #Memes and #Shoutouts
👆🏾ClickFollow &amp;/or a “😂”👆🏾 
.
#
.
Upcoming Shows:
-They are normally posted here but #TheRona #Corona #CoronaVirus #Covid19... #AllShows #Cancelled… https://t.co/utNPtu3Wyj",New Hampshire
"I Wanna Give a Warm FUCK YOU #🖕🏾 to the #CoronaVirus aka #Covid19 

I Also Wanna Send my #Condolences to Everyone who Lost a #Loved #❤️ one due to This #Pandemic 

We are #Resilient #🛡 We are #Strong #💪🏽 We are All… https://t.co/85gZMOpfdK",North Carolina
"“Don’t Quit”❣️Fight 4 ur Truth, Freedom &amp; Health ❣️#Covid19 #FakeScience #ImmuneSystem #Exercise #Running #Weymouth #HerringRun #Shags #LovellField #NoRacism #RealFood #RealMedicine #Bánhxèo #SizzlingPancake 🌱🏃🏾‍♂️😋… https://t.co/wHGEjwB6Lk",Massachusetts
"If you're interested in helping to reduce food insecurity due to #COVID19, here's a great opportunity to volunteer in #Durham: https://t.co/VURcmxCV2B https://t.co/KjNsMDrGhl",North Carolina
PRE-Covid down time with some of the athletes! Balance is key to growth. We must rest our minds &amp; bodies as much as we challenge them! Visit us &amp; let us guide you to the results you have always… https://t.co/w38V00lPLE,Connecticut
Thank you twistedimagesky for the cutest earrings!! I got them for myself as an early Mother’s Day gift and Amy was soooo amazing in helping me pick them out over text (gee thanks covid) and has such amazing customer… https://t.co/KPzoLhaiZW,Kentucky
"Attention everyone! See the important information below. Thank you. 

#news 

----

The Newnan and McDonough COVID-19 testing collection sites hours of operation for this weekend and next weekend are:
8:30 a.m. to 5… https://t.co/QJaibV12yR",Georgia
Evictions and Rent in California During the Coronavirus Pandemic: What You Need to Know  https://t.co/AwYcgt8E3Q,New York
Beaches open tomorrow morning...take that COVID! https://t.co/kM0K2rZFmG,Florida
"Halo #thursday or hello good hair day! It’s also #fridayeve as I call it! Let’s do it! 

#fun #happy #angels #stayhome #staysafe #stayhealthy #hair #coronavirus @ Brentwood, Los Angeles https://t.co/QOPs1o2d2l",California
